city,enrollment,vaccinated,school_year,year,vac_pct,geoid,male_pct,female_pct,under_5_pct,5_9_pct,10_14_pct,15_19_pct,20_24_pct,25_34_pct,35_44_pct,45_54_pct,55_59_pct,60_64_pct,65_74_pct,75_84_pct,85_over_pct,median_age,hispanic_latino_pct,white_pct,black_pct,aian_pct,asian_pct,nhopi_pct,other_pct,median_income,insurance_pct,private_insure_pct,public_insure_pct,no_insurance_pct
Manhattan Beach,5948.0,5764.0,2011-2012,2012,96.90652320107598,1600000US0645400,49.7,50.3,5.4,8.2,7.6,5.6,3.0,11.4,16.9,16.0,6.7,6.2,7.0,4.1,1.9,40.4,8.7,78.7,0.7,0.2,7.8,0.0,7.8,134445.0,95.7,91.7,14.1,4.3
Manteca,9095.0,8974.0,2011-2012,2012,98.66959868059372,1600000US0645484,49.2,50.8,7.4,7.8,9.0,8.3,6.5,13.1,13.7,14.3,5.3,4.8,5.9,2.8,1.2,33.1,38.9,47.4,3.2,0.3,6.2,0.4,7.1,62411.0,84.4,68.0,26.4,15.6
Maricopa,156.0,153.0,2011-2012,2012,98.07692307692307,1600000US0645736,50.0,50.0,6.0,8.6,9.8,8.5,8.8,10.1,12.3,16.4,7.5,3.8,6.1,1.1,1.1,32.8,28.8,66.2,0.6,0.0,2.9,0.0,3.0,33281.0,80.0,41.7,41.5,20.0
Marin City,84.0,76.0,2011-2012,2012,90.47619047619048,1600000US0645820,49.8,50.2,5.9,9.8,8.7,2.9,9.6,18.2,9.1,13.7,4.0,7.0,7.8,3.1,0.3,30.9,15.9,36.7,33.5,0.6,9.2,0.5,5.9,37857.0,74.9,48.6,37.5,25.1
Marina,1584.0,1561.0,2011-2012,2012,98.5479797979798,1600000US0645778,50.3,49.7,6.7,5.4,6.9,7.2,8.8,13.9,12.6,14.8,6.3,5.8,6.7,3.9,0.9,35.5,31.0,36.8,6.3,0.1,15.2,3.3,14.8,54038.0,80.3,62.4,31.4,19.7
Marina del Rey,276.0,275.0,2011-2012,2012,99.63768115942028,1600000US0645806,48.3,51.7,5.8,3.5,1.0,1.0,3.6,26.4,18.7,12.1,7.3,7.9,8.9,3.2,0.7,39.0,7.2,72.7,7.1,0.0,7.9,0.5,9.2,89673.0,80.9,75.2,17.7,19.1
Mariposa,1061.0,962.0,2011-2012,2012,90.66918001885014,1600000US0645932,43.1,56.9,3.1,9.6,14.5,1.5,3.3,8.0,11.3,20.8,6.2,1.7,8.5,6.8,4.6,44.5,31.6,55.3,0.0,12.3,0.0,0.0,1.6,36397.0,72.7,30.8,55.9,27.3
Markleeville,57.0,56.0,2011-2012,2012,98.24561403508771,1600000US0645988,67.6,32.4,0.0,9.2,6.7,9.7,0.0,0.8,39.9,11.3,3.4,7.6,5.0,6.3,0.0,40.9,3.8,96.2,0.0,0.0,0.0,0.0,0.0,106667.0,71.4,68.1,11.3,28.6
Martinez,3377.0,3286.0,2011-2012,2012,97.30530056262955,1600000US0646114,49.3,50.7,4.0,5.9,5.9,7.0,5.2,11.2,13.8,18.8,8.6,6.8,7.8,3.3,1.8,43.2,13.5,70.2,3.8,0.3,7.7,0.5,7.499999999999999,80928.0,91.0,81.0,21.9,9.0
Marysville,4010.0,3808.0,2011-2012,2012,94.96259351620948,1600000US0646170,51.5,48.5,7.8,8.5,6.5,7.1,9.2,16.5,9.5,14.7,5.2,4.5,4.3,4.1,2.1,30.3,28.5,56.9,5.6,0.1,3.9,0.1,9.6,34351.0,85.7,46.7,49.5,14.3
Mather,367.0,344.0,2011-2012,2012,93.73297002724796,1600000US0646226,44.6,55.4,8.8,7.7,9.6,8.7,6.2,14.2,20.2,12.2,2.6,4.9,2.6,1.8,0.5,31.8,15.1,46.1,11.2,2.3,18.1,1.1,12.4,83112.0,88.5,76.3,16.1,11.5
Maxwell,238.0,235.0,2011-2012,2012,98.73949579831933,1600000US0646338,45.9,54.1,14.2,12.1,8.8,4.7,6.1,20.3,10.9,7.8,0.8,3.8,2.6,4.5,3.3,28.2,61.4,38.3,0.0,0.0,0.3,0.0,0.0,39375.0,82.2,49.5,42.2,17.8
Maywood,2177.0,2132.0,2011-2012,2012,97.9329352319706,1600000US0646492,50.9,49.1,9.4,8.7,9.5,9.8,9.4,14.8,14.8,10.7,3.4,4.0,3.5,1.5,0.6,26.9,97.9,1.6,0.2,0.0,0.2,0.1,0.0,36540.0,60.7,27.9,35.1,39.3
McArthur,268.0,259.0,2011-2012,2012,96.64179104477611,1600000US0644700,41.8,58.2,0.0,0.0,0.0,7.6,0.0,0.0,0.0,46.6,3.2,0.0,34.9,4.0,3.6,54.6,31.3,68.7,0.0,0.0,0.0,0.0,0.0,21250.0,72.7,39.0,45.4,27.3
McCloud,26.0,25.0,2011-2012,2012,96.15384615384616,1600000US0644784,47.2,52.8,3.2,3.8,7.3,4.5,6.8,8.3,10.3,12.9,9.2,7.8,12.6,6.9,6.5,49.5,5.7,87.4,0.0,1.5,2.2,0.2,6.2,33194.0,81.3,56.5,43.9,18.7
McFarland,1756.0,1746.0,2011-2012,2012,99.43052391799544,1600000US0644826,58.5,41.5,10.5,9.4,8.3,10.9,11.7,14.3,15.2,9.5,2.8,3.1,2.6,1.6,0.1,24.5,89.4,6.2,1.9,0.5,0.7,0.0,2.6,35812.0,63.4,26.1,39.5,36.6
McKinleyville,1154.0,1077.0,2011-2012,2012,93.32755632582322,1600000US0644910,50.3,49.7,7.4,6.8,4.8,5.7,8.1,16.5,13.1,12.1,6.9,6.4,6.4,3.1,2.8,35.5,8.4,81.0,0.7,6.2,0.9,0.2,5.4,46801.0,81.3,61.4,31.7,18.7
McKittrick,10.0,9.0,2011-2012,2012,90.0,1600000US0644924,67.2,32.8,0.0,4.1,5.7,12.3,6.6,12.3,13.1,19.7,9.8,8.2,8.2,0.0,0.0,38.0,41.0,48.4,0.0,1.6,0.0,0.0,18.0,58750.0,72.1,59.8,15.6,27.9
Meadow Vista,216.0,161.0,2011-2012,2012,74.53703703703704,1600000US0646632,47.3,52.7,3.6,4.1,6.9,5.7,3.9,3.4,12.9,19.7,9.3,6.9,14.6,7.0,1.9,49.4,1.8,88.3,0.0,0.7,2.0,3.9,6.8,69934.0,97.6,89.8,26.4,2.4
Mecca,413.0,412.0,2011-2012,2012,99.75786924939467,1600000US0646660,50.5,49.5,11.8,10.7,12.6,10.0,8.4,16.2,11.2,9.5,1.4,3.7,2.6,1.3,0.5,23.0,97.3,2.7,0.0,0.0,0.0,0.0,0.0,26592.0,62.5,14.7,49.7,37.5
Mendocino,313.0,222.0,2011-2012,2012,70.92651757188499,1600000US0646814,43.7,56.3,1.7,5.9,2.5,6.2,0.4,4.0,7.9,16.8,4.6,27.1,16.4,2.3,4.2,60.0,8.9,86.6,0.0,0.0,2.0,0.0,2.5,67704.0,82.1,69.4,38.1,17.9
Mendota,1695.0,1692.0,2011-2012,2012,99.82300884955752,1600000US0646828,53.6,46.4,11.0,9.5,8.9,7.3,10.4,17.3,13.4,10.0,2.8,2.7,4.1,2.0,0.6,26.9,97.6,0.1,0.4,0.3,1.6,0.0,0.2,26061.0,64.4,15.7,52.8,35.6
Menifee,6371.0,6140.0,2011-2012,2012,96.3741955736933,1600000US0646842,49.0,51.0,6.7,8.0,6.7,7.1,5.6,12.1,12.1,12.3,5.2,5.5,9.5,6.7,2.3,38.0,32.0,54.3,5.6,0.2,5.3,0.1,4.9,53415.0,83.6,63.9,32.9,16.4
Menlo Park,3386.0,3292.0,2011-2012,2012,97.22386296515062,1600000US0646870,47.1,52.9,6.7,8.3,5.2,3.8,4.7,15.2,16.3,14.4,6.2,5.5,7.7,3.8,2.3,38.9,17.8,61.5,4.3,0.2,10.9,1.8,6.8,113774.0,92.6,82.8,19.5,7.4
Mentone,145.0,138.0,2011-2012,2012,95.17241379310344,1600000US0646884,48.7,51.3,6.9,6.7,7.2,6.1,7.7,11.9,14.3,14.9,9.1,4.9,5.6,3.2,1.6,36.7,34.1,53.1,6.7,0.4,4.3,0.2,2.2,56333.0,82.4,61.1,26.2,17.6
Merced,13008.0,12788.0,2011-2012,2012,98.30873308733086,1600000US0646898,48.0,52.0,9.4,7.7,8.9,9.5,8.6,15.3,12.5,10.3,5.2,3.8,4.9,2.8,1.2,28.3,49.1,30.4,5.9,0.7,11.4,0.1,4.4,38253.0,83.7,47.9,44.3,16.3
Middletown,946.0,861.0,2011-2012,2012,91.01479915433404,1600000US0647332,51.3,48.7,15.9,10.9,9.5,3.2,2.2,18.0,6.1,2.6,11.0,5.1,7.8,6.9,0.9,29.7,37.0,43.2,3.9,2.5,0.0,0.0,27.0,46750.0,73.6,48.0,50.0,26.4
Midway City,525.0,507.0,2011-2012,2012,96.57142857142857,1600000US0647430,47.7,52.3,3.1,7.1,6.9,8.3,9.1,11.3,13.5,15.9,8.0,4.8,5.3,5.3,1.1,38.0,24.0,21.7,0.1,1.3,50.5,0.5,3.4,44595.0,80.0,47.2,38.2,20.0
Mill Valley,3112.0,2921.0,2011-2012,2012,93.86246786632391,1600000US0647710,46.3,53.7,7.0,7.2,6.0,5.1,1.4,5.8,14.8,16.9,8.5,6.3,10.1,7.0,3.7,45.9,5.6,85.6,0.9,0.0,5.4,0.0,5.2,116983.0,97.7,88.5,24.1,2.3
Millbrae,2565.0,2543.0,2011-2012,2012,99.14230019493178,1600000US0647486,48.1,51.9,4.3,5.6,5.3,6.6,5.0,11.3,11.9,15.8,8.5,6.8,7.8,7.3,4.0,45.0,14.2,40.3,1.7,0.0,40.6,0.6,4.9,86364.0,89.5,80.6,23.9,10.5
Millville,111.0,93.0,2011-2012,2012,83.78378378378379,1600000US0647724,51.8,48.2,12.4,9.2,4.6,8.0,1.9,5.2,10.5,18.3,11.5,3.8,9.3,4.7,0.4,42.2,4.5,94.6,0.0,0.4,0.0,0.0,1.2,63750.0,93.6,82.1,23.9,6.4
Milpitas,7219.0,7069.0,2011-2012,2012,97.92214988225516,1600000US0647766,51.1,48.9,6.6,6.6,5.6,5.7,6.0,16.2,16.3,15.9,6.2,5.0,5.6,3.4,0.8,36.7,15.7,15.5,2.3,0.2,62.0,0.3,7.5,99447.0,90.2,75.3,20.7,9.8
Miranda,297.0,198.0,2011-2012,2012,66.66666666666666,1600000US0648060,41.6,58.4,10.7,0.0,6.7,0.0,16.1,32.9,7.4,0.0,26.2,0.0,0.0,0.0,0.0,27.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,26543.0,52.3,26.2,26.2,47.7
Mission Hills,1910.0,1883.0,2011-2012,2012,98.58638743455498,1600000US0648186,50.0,50.0,8.0,8.4,7.2,7.0,6.4,9.8,13.6,13.4,7.1,5.6,6.2,6.4,0.8,38.5,37.2,53.2,6.4,0.0,2.0,0.0,2.6,70660.0,84.5,68.2,29.4,15.5
Mission Viejo,15136.0,14355.0,2011-2012,2012,94.84011627906976,1600000US0648256,48.6,51.4,5.4,6.0,6.3,6.9,6.1,10.3,13.5,17.2,7.3,6.6,7.5,4.9,1.9,42.0,15.3,71.8,1.3,0.2,8.1,0.1,6.2,96088.0,92.1,81.8,20.5,7.9
Modesto,30327.0,29413.0,2011-2012,2012,96.98618392851255,1600000US0648354,48.1,51.9,7.5,6.8,8.1,7.7,7.5,14.3,12.5,13.0,6.3,4.7,5.9,4.0,1.7,33.3,36.5,48.3,3.7,0.5,6.8,0.9,6.4,49205.0,82.7,57.3,35.0,17.3
Mojave,462.0,428.0,2011-2012,2012,92.64069264069265,1600000US0648452,50.6,49.4,11.5,3.6,6.6,7.4,11.0,12.5,14.2,10.5,5.8,6.0,6.3,3.4,1.4,32.1,53.3,36.0,7.1,0.3,0.4,0.0,5.800000000000002,35513.0,84.4,37.7,52.3,15.6
Mokelumne Hill,14.0,10.0,2011-2012,2012,71.42857142857143,1600000US0648480,65.3,34.7,0.0,4.4,9.9,4.8,5.7,1.6,2.0,39.5,2.2,13.1,13.4,3.5,0.0,47.9,19.3,74.6,0.0,4.5,0.0,0.0,3.2,60449.0,96.5,96.5,19.2,3.5
Monrovia,3893.0,3762.0,2011-2012,2012,96.63498587207809,1600000US0648648,47.8,52.2,7.1,5.9,5.9,7.3,5.9,14.2,14.1,15.7,6.1,6.0,6.7,3.5,1.5,37.5,36.6,42.3,6.2,0.2,12.0,0.0,5.1,69449.0,83.1,67.5,21.7,16.9
Montague,128.0,111.0,2011-2012,2012,86.71875,1600000US0648690,49.3,50.7,6.2,9.5,6.3,7.8,6.3,15.8,8.8,13.0,9.4,5.4,6.9,3.2,1.5,33.5,16.1,74.4,0.2,4.7,0.6,0.3,7.6,34479.0,82.3,54.5,39.7,17.7
Montara,84.0,76.0,2011-2012,2012,90.47619047619048,1600000US0648760,45.0,55.0,5.3,7.0,4.8,6.5,5.2,3.7,13.7,21.4,7.8,12.7,7.0,2.5,2.6,46.2,13.2,77.0,0.0,0.0,8.4,0.0,3.0,119537.0,99.0,94.3,14.1,1.0
Montclair,6065.0,5959.0,2011-2012,2012,98.2522671063479,1600000US0648788,50.6,49.4,8.5,7.0,7.0,7.6,8.7,15.1,14.7,12.8,5.0,4.1,5.4,3.0,1.2,32.3,67.5,14.5,4.5,0.5,11.2,0.7,2.2,50266.0,73.2,48.7,29.0,26.8
Monte Rio,29.0,24.0,2011-2012,2012,82.75862068965517,1600000US0648928,38.9,61.1,7.2,0.9,3.9,8.0,7.6,13.6,11.1,13.6,8.9,6.6,13.2,3.4,2.0,41.5,5.6,84.7,4.4,1.6,0.7,0.0,5.1,35850.0,81.4,55.1,41.7,18.6
Montebello,11679.0,11574.0,2011-2012,2012,99.10095042383766,1600000US0648816,48.5,51.5,7.7,7.0,6.3,6.6,6.8,16.9,12.7,12.2,5.5,4.4,6.9,5.2,1.9,34.2,78.3,9.3,0.8,0.6,10.4,0.0,1.1,50581.0,77.7,50.9,33.8,22.3
Monterey,3094.0,3017.0,2011-2012,2012,97.51131221719457,1600000US0648872,50.8,49.2,5.0,4.7,3.6,5.6,10.4,17.6,13.4,11.3,5.6,6.2,7.3,6.2,3.3,37.2,15.7,68.6,2.7,0.2,8.8,0.2,7.300000000000002,63072.0,86.0,75.8,26.5,14.0
Monterey Park,3485.0,3408.0,2011-2012,2012,97.79053084648494,1600000US0648914,48.6,51.4,5.3,4.8,5.5,5.6,7.4,12.2,14.2,15.3,6.2,4.9,8.3,7.0,3.4,41.6,30.0,4.4,0.3,0.2,62.7,0.4,3.8,55800.0,80.9,57.6,30.8,19.1
Montgomery Creek,13.0,7.0,2011-2012,2012,53.84615384615385,1600000US0648998,65.4,34.6,0.0,12.5,4.8,12.5,0.0,0.0,0.0,44.2,0.0,11.5,10.6,0.0,3.8,47.3,3.8,77.9,1.9,0.0,0.0,0.0,32.6,13542.0,100.0,76.4,36.0,0.0
Moorpark,4612.0,4480.0,2011-2012,2012,97.13790112749349,1600000US0649138,49.4,50.6,6.5,6.4,8.8,8.1,7.6,12.1,13.7,18.1,7.6,3.6,4.9,1.9,0.9,35.4,29.8,60.7,0.9,0.1,6.4,0.0,4.2,102411.0,89.6,81.8,14.5,10.4
Moraga,2502.0,2441.0,2011-2012,2012,97.56195043964829,1600000US0649187,47.3,52.7,3.9,5.8,6.7,13.1,7.6,4.6,10.0,15.3,7.2,7.6,9.3,6.7,2.3,43.6,7.3,72.8,1.3,0.0,14.7,0.3,7.1,119416.0,95.5,91.2,19.5,4.5
Moreno Valley,26097.0,25773.0,2011-2012,2012,98.7584779859754,1600000US0649270,48.5,51.5,8.1,8.8,9.4,9.9,8.3,14.1,13.8,12.3,5.2,3.7,3.7,2.0,0.6,28.5,53.8,19.9,17.3,0.2,5.6,0.4,5.3,55872.0,76.7,50.9,30.8,23.3
Morgan Hill,5455.0,5235.0,2011-2012,2012,95.96700274977086,1600000US0649278,47.9,52.1,7.0,7.8,7.9,8.1,6.0,11.2,15.3,16.9,5.7,5.0,5.8,2.3,0.9,36.6,35.4,46.8,2.9,0.0,10.8,0.5,6.9,94300.0,88.1,74.9,20.7,11.9
Morongo Valley,48.0,45.0,2011-2012,2012,93.75,1600000US0649348,50.3,49.7,8.2,5.1,2.5,5.6,8.3,7.5,8.2,19.3,10.3,8.3,10.3,4.4,2.0,47.7,21.5,77.7,0.0,0.0,0.0,0.0,1.6,32337.0,77.4,43.5,44.6,22.6
Morro Bay,1013.0,944.0,2011-2012,2012,93.18854886475815,1600000US0649362,49.9,50.1,3.6,3.5,3.1,2.9,6.9,12.3,9.5,14.8,10.8,10.1,12.7,6.7,3.0,51.2,19.2,79.0,0.1,0.3,1.2,0.0,0.4,55393.0,82.6,63.6,36.1,17.4
Mount Hermon,28.0,27.0,2011-2012,2012,96.42857142857143,1600000US0649796,46.1,53.9,4.0,4.8,15.4,7.5,4.1,13.0,7.4,29.4,4.3,5.8,0.9,3.1,0.0,37.1,21.9,77.3,0.0,0.0,0.8,0.0,0.0,59265.0,90.5,76.7,19.6,9.5
Mount Shasta,831.0,696.0,2011-2012,2012,83.75451263537906,1600000US0649852,48.9,51.1,3.5,7.1,4.3,6.3,5.2,9.5,10.9,16.5,9.9,11.6,9.3,4.0,1.9,48.3,9.8,86.4,0.1,0.7,0.0,0.0,4.8,42538.0,85.3,59.5,31.7,14.7
Mountain House,615.0,593.0,2011-2012,2012,96.42276422764228,1600000US0649582,47.4,52.6,12.2,7.7,10.8,6.7,4.4,13.7,22.8,12.5,3.5,2.5,3.0,0.2,0.0,32.2,18.8,28.4,15.0,0.5,26.8,2.3,15.1,104157.0,94.2,89.3,11.5,5.8
Mountain View,13790.0,13374.0,2011-2012,2012,96.98332124728064,1600000US0649651,53.4,46.6,10.0,4.4,2.3,4.4,1.9,14.2,14.9,23.5,5.6,1.8,10.8,5.4,0.9,42.8,19.2,72.7,1.6,1.6,4.7,0.0,0.4,46506.0,86.5,69.2,35.6,13.5
Mountain View,13790.0,13374.0,2011-2012,2012,96.98332124728064,1600000US0649670,51.5,48.5,6.6,6.2,4.4,4.6,5.5,20.4,18.1,13.5,5.6,4.6,5.5,3.5,1.7,35.9,21.7,46.6,2.4,0.1,24.9,0.4,7.5,92987.0,87.9,76.9,18.3,12.1
Murphys,75.0,64.0,2011-2012,2012,85.33333333333334,1600000US0650034,35.9,64.1,0.0,4.1,6.4,8.8,2.6,4.5,3.8,20.8,9.1,9.2,11.0,12.1,7.6,54.6,2.1,94.2,0.0,1.3,0.0,0.0,4.6,44300.0,90.0,69.5,49.9,10.0
Murrieta,16116.0,15513.0,2011-2012,2012,96.25837676842889,1600000US0650076,48.8,51.2,7.0,8.5,9.4,9.0,6.6,12.9,13.8,14.5,4.7,3.7,5.1,3.9,1.0,32.4,27.3,53.0,6.1,0.4,8.8,0.3,8.2,75485.0,86.5,75.1,19.5,13.5
Napa,10663.0,10339.0,2011-2012,2012,96.96145550032824,1600000US0650258,50.3,49.7,6.5,6.9,6.2,7.1,6.2,14.1,13.4,14.1,6.2,5.8,6.3,4.9,2.3,37.3,37.9,57.4,0.7,0.3,2.1,0.1,2.9,62505.0,84.0,70.4,26.3,16.0
National City,6913.0,6864.0,2011-2012,2012,99.29119051063215,1600000US0650398,50.4,49.6,6.9,7.4,6.9,8.1,10.4,13.8,14.1,12.4,5.1,4.4,5.3,3.6,1.6,32.0,65.1,9.8,4.1,0.1,18.6,0.2,3.9,38798.0,68.4,41.0,33.6,31.6
Needles,532.0,502.0,2011-2012,2012,94.3609022556391,1600000US0650734,50.0,50.0,6.2,4.1,6.7,9.2,5.1,8.9,10.1,18.9,8.5,4.5,11.2,5.2,1.4,44.7,13.0,69.1,3.3,10.8,1.2,0.6,4.0,29613.0,81.1,47.5,46.1,18.9
Nevada City,1310.0,894.0,2011-2012,2012,68.24427480916032,1600000US0650874,51.8,48.2,3.7,8.3,4.2,2.0,5.4,18.4,8.0,13.3,10.2,10.6,11.7,4.2,0.0,45.1,15.2,73.5,1.4,0.8,7.4,0.0,3.4,60144.0,83.1,73.2,26.0,16.9
New Cuyama,208.0,206.0,2011-2012,2012,99.03846153846155,1600000US0651028,50.5,49.5,10.0,9.6,7.5,7.9,1.9,7.7,11.1,10.4,11.9,5.4,15.2,0.6,0.6,35.9,54.3,43.0,0.0,2.7,0.0,0.0,0.0,37135.0,79.3,49.9,37.4,20.7
Newark,5609.0,5427.0,2011-2012,2012,96.75521483330361,1600000US0650916,50.4,49.6,6.2,7.4,6.8,5.8,6.3,15.2,14.9,15.9,6.5,4.4,6.1,3.5,1.2,36.7,34.1,29.0,4.4,0.1,26.9,1.6,7.199999999999998,84922.0,89.6,75.3,22.0,10.4
Newcastle,213.0,194.0,2011-2012,2012,91.07981220657277,1600000US0651000,41.4,58.6,2.2,5.1,2.4,6.3,5.5,7.5,5.9,13.2,10.3,12.3,13.4,11.1,4.7,57.3,8.5,83.9,0.0,5.2,0.0,0.0,4.8,35000.0,90.8,71.9,44.3,9.2
Newell,35.0,35.0,2011-2012,2012,100.0,1600000US0651042,56.9,43.1,13.6,11.0,16.1,12.2,5.6,11.5,12.2,3.6,0.8,5.6,4.6,3.1,0.0,17.8,60.6,35.7,0.0,0.0,3.7,0.0,0.0,23403.0,76.1,12.7,67.9,23.9
Newman,1595.0,1526.0,2011-2012,2012,95.67398119122257,1600000US0651140,49.9,50.1,8.8,8.1,10.0,9.9,6.8,16.1,9.9,14.0,4.9,4.4,4.6,1.6,1.0,29.0,64.4,32.5,0.4,0.2,1.2,0.0,2.6,47018.0,80.1,50.1,35.6,19.9
Newport Beach,8705.0,8157.0,2011-2012,2012,93.7047673750718,1600000US0651182,50.2,49.8,3.9,5.1,5.1,4.9,6.4,13.0,13.3,15.4,7.0,6.8,10.2,6.2,2.7,43.8,8.1,82.2,0.6,0.1,6.9,0.1,4.1,109677.0,91.9,84.7,21.2,8.1
Nicolaus,318.0,307.0,2011-2012,2012,96.54088050314465,1600000US0651336,46.4,53.6,0.0,6.6,5.4,6.0,8.4,6.0,6.0,26.5,6.0,1.8,11.4,9.6,6.0,48.5,6.0,77.1,2.4,0.0,9.0,0.0,10.8,78750.0,95.7,87.7,31.9,4.3
Niland,43.0,42.0,2011-2012,2012,97.67441860465115,1600000US0651392,51.1,48.9,10.7,12.4,8.1,3.4,5.5,14.4,1.6,10.4,4.0,4.2,14.1,11.1,0.0,31.0,61.7,33.6,0.5,4.2,0.0,0.0,0.0,16458.0,91.8,18.5,78.8,8.2
Nipomo,1515.0,1417.0,2011-2012,2012,93.53135313531354,1600000US0651476,48.7,51.3,6.8,6.5,8.9,7.9,7.0,10.5,11.9,16.9,6.0,4.9,7.8,3.9,1.0,37.2,35.0,60.4,0.3,0.4,1.9,0.0,4.0,61184.0,84.3,67.4,28.3,15.7
Norco,4401.0,4301.0,2011-2012,2012,97.7277891388321,1600000US0651560,56.0,44.0,4.4,6.2,7.1,6.9,7.4,11.7,16.9,18.9,5.5,4.4,6.4,3.2,0.8,39.5,29.4,58.8,5.3,0.5,3.1,0.0,5.5,82074.0,88.8,71.5,25.4,11.2
North Highlands,4991.0,4400.0,2011-2012,2012,88.15868563414145,1600000US0651924,49.2,50.8,8.6,8.0,8.2,8.0,7.9,14.0,11.6,11.8,5.7,4.1,6.1,4.3,1.6,31.7,23.6,55.1,11.4,1.0,4.8,0.2,7.3,40364.0,82.3,45.5,46.3,17.7
North San Juan,12.0,3.0,2011-2012,2012,25.0,1600000US0652246,34.3,65.7,6.1,5.5,14.4,0.0,0.0,13.3,14.4,0.0,7.2,6.1,22.1,11.0,0.0,38.2,0.0,59.7,0.0,0.0,0.0,0.0,80.6,28500.0,100.0,72.9,44.2,0.0
Norwalk,9012.0,8863.0,2011-2012,2012,98.34664891256104,1600000US0652526,50.7,49.3,6.4,7.3,7.9,8.8,7.9,13.5,14.5,13.4,5.4,4.3,5.7,3.4,1.5,33.5,69.9,12.2,4.0,0.1,12.5,0.3,1.8,60485.0,77.1,51.3,30.9,22.9
Novato,5334.0,5216.0,2011-2012,2012,97.78777652793401,1600000US0652582,47.9,52.1,5.7,6.2,6.3,5.7,4.0,9.8,14.8,16.1,8.3,7.3,8.4,5.1,2.4,43.5,16.9,70.7,2.1,0.1,6.9,0.0,6.4,79664.0,90.0,77.8,25.2,10.0
Nuevo,1283.0,1266.0,2011-2012,2012,98.67498051441933,1600000US0652624,53.1,46.9,7.9,6.8,10.5,9.5,7.4,10.9,11.0,15.0,7.5,5.4,4.2,2.5,1.4,32.0,51.6,41.5,1.6,1.8,1.9,0.0,2.4000000000000004,60132.0,84.6,57.1,32.2,15.4
Oak Hills,2263.0,2228.0,2011-2012,2012,98.45338046840477,1600000US0652760,51.1,48.9,7.5,5.6,6.4,7.1,7.6,7.1,10.0,18.3,13.1,5.3,6.8,3.4,1.8,43.7,39.5,52.7,2.9,0.8,2.8,0.0,2.6,73125.0,85.3,62.2,32.2,14.7
Oak Park,2577.0,2450.0,2011-2012,2012,95.07178890182382,1600000US0653116,47.9,52.1,4.6,6.8,10.5,9.4,3.6,7.1,15.9,19.4,8.0,5.9,5.6,2.6,0.6,40.7,5.3,81.0,0.5,0.1,10.5,0.0,5.2,125175.0,94.0,89.4,11.5,6.0
Oak View,89.0,77.0,2011-2012,2012,86.51685393258427,1600000US0653182,51.1,48.9,6.1,5.5,4.1,9.2,8.0,12.8,11.7,20.9,8.1,6.0,4.9,2.2,0.5,39.6,29.9,67.5,0.0,0.9,0.1,0.0,3.0,76076.0,83.1,69.3,23.4,16.9
Oakdale,3417.0,3317.0,2011-2012,2012,97.07345624817091,1600000US0652694,49.9,50.1,7.6,7.4,8.5,9.8,5.1,13.2,13.6,12.4,5.7,4.7,6.3,3.7,1.9,33.9,26.1,67.8,0.4,0.4,2.8,1.2,2.8,55656.0,85.6,66.7,31.9,14.4
Oakhurst,1340.0,1204.0,2011-2012,2012,89.8507462686567,1600000US0652764,48.8,51.2,4.0,5.6,6.4,4.9,5.7,10.4,6.8,14.9,11.0,3.1,10.5,11.2,5.7,47.5,12.6,78.9,0.8,1.4,0.0,0.0,12.8,38864.0,85.9,59.0,43.9,14.1
Oakland,32732.0,31718.0,2011-2012,2012,96.9021141390688,1600000US0653000,48.2,51.8,6.8,6.1,5.4,5.9,6.7,17.0,15.9,13.2,6.3,5.3,6.1,3.5,1.8,36.2,25.4,26.0,26.9,0.3,16.6,0.6,7.699999999999998,51683.0,83.0,57.3,33.5,17.0
Oakley,4549.0,4463.0,2011-2012,2012,98.10947460980435,1600000US0653070,50.8,49.2,6.4,7.9,9.5,9.3,7.5,12.1,16.1,14.8,5.2,3.8,4.9,2.0,0.6,32.3,39.6,43.6,7.3,0.5,6.2,0.1,5.6,75825.0,87.3,70.6,24.6,12.7
Occidental,143.0,118.0,2011-2012,2012,82.51748251748252,1600000US0653266,49.7,50.3,0.0,6.7,6.9,5.5,3.7,6.1,3.7,16.0,15.5,20.9,12.3,2.8,0.0,55.4,4.4,89.9,0.0,0.0,3.5,0.0,4.2,68824.0,92.3,80.5,30.5,7.7
Oceano,289.0,279.0,2011-2012,2012,96.53979238754326,1600000US0653294,46.2,53.8,6.2,2.3,9.0,7.8,9.6,14.3,11.9,11.5,5.2,6.0,8.5,5.8,2.0,36.1,50.7,45.3,0.0,1.2,0.6,0.0,4.2,41865.0,71.3,42.0,40.8,28.7
Oceanside,17193.0,16610.0,2011-2012,2012,96.60908509277031,1600000US0653322,50.4,49.6,6.6,6.7,6.4,7.3,8.5,14.6,13.1,13.6,6.0,4.8,6.0,4.3,2.0,34.9,37.1,47.1,4.2,0.3,6.4,1.2,7.2,61181.0,80.5,63.9,27.3,19.5
Ojai,3091.0,2644.0,2011-2012,2012,85.5386606276286,1600000US0653476,45.7,54.3,3.4,7.2,6.1,6.2,3.4,6.5,10.7,16.1,9.9,11.6,8.3,6.4,4.3,49.3,16.8,78.6,0.1,0.1,1.8,0.0,5.2,62804.0,89.2,74.1,31.3,10.8
