city,enrollment,vaccinated,s_year,vac_pct,geoid
Lawndale,7472.0,7379.0,2012,98.75535331905782,1600000US0640886
Laytonville,237.0,213.0,2012,89.87341772151899,1600000US0640928
Le Grand,651.0,650.0,2012,99.84639016897081,1600000US0641040
Lebec,573.0,480.0,2012,83.7696335078534,1600000US0640956
Lee Vining,51.0,51.0,2012,100.0,1600000US0640998
Leggett,13.0,7.0,2012,53.84615384615385,1600000US0641026
Lemon Cove,100.0,96.0,2012,96.0,1600000US0641110
Lemon Grove,1693.0,1676.0,2012,98.99586532782044,1600000US0641124
Lemoore,4351.0,4299.0,2012,98.80487244311652,1600000US0641152
Lemoore Station,323.0,320.0,2012,99.07120743034056,1600000US0641166
Lennox,3228.0,3207.0,2012,99.34944237918215,1600000US0641180
Leona Valley,45.0,44.0,2012,97.77777777777777,1600000US0641208
Lewiston,10.0,9.0,2012,90.0,1600000US0641278
Lincoln,5335.0,4399.0,2012,82.45548266166823,1600000US0641474
Linden,886.0,867.0,2012,97.85553047404063,1600000US0641670
Lindsay,1929.0,1882.0,2012,97.56350440642821,1600000US0641712
Litchfield,81.0,70.0,2012,86.41975308641975,1600000US0641782
Littlerock,2164.0,2034.0,2012,93.99260628465804,1600000US0641880
Live Oak,2412.0,2380.0,2012,98.67330016583747,1600000US0641922
Live Oak,2412.0,2380.0,2012,98.67330016583747,1600000US0641936
Livermore,9138.0,8955.0,2012,97.99737360472751,1600000US0641992
Livingston,2300.0,2293.0,2012,99.69565217391305,1600000US0642006
Lockeford,55.0,53.0,2012,96.36363636363636,1600000US0642104
Lockwood,58.0,52.0,2012,89.65517241379311,1600000US0642146
Lodi,9152.0,8995.0,2012,98.28452797202797,1600000US0642202
Loleta,32.0,27.0,2012,84.375,1600000US0642328
Loma Linda,1068.0,1040.0,2012,97.37827715355806,1600000US0642370
Lomita,2323.0,2271.0,2012,97.76151528196297,1600000US0642468
Lompoc,5052.0,4978.0,2012,98.53523357086303,1600000US0642524
London,69.0,69.0,2012,100.0,1600000US0642566
Lone Pine,306.0,303.0,2012,99.01960784313727,1600000US0642580
Long Barn,10.0,5.0,2012,50.0,1600000US0642622
Long Beach,47867.0,46765.0,2012,97.69778761986338,1600000US0643000
Loomis,2699.0,2531.0,2012,93.77547239718415,1600000US0643140
Los Alamitos,6227.0,6102.0,2012,97.99261281515979,1600000US0643224
Los Alamos,91.0,90.0,2012,98.9010989010989,1600000US0643252
Los Altos,5022.0,4830.0,2012,96.1768219832736,1600000US0643280
Los Altos Hills,478.0,468.0,2012,97.90794979079497,1600000US0643294
Los Angeles,386673.0,373930.0,2012,96.70445053055165,1600000US0644000
Los Banos,5851.0,5778.0,2012,98.75235002563664,1600000US0644028
Los Gatos,5172.0,4955.0,2012,95.80433101314772,1600000US0644112
Los Molinos,407.0,388.0,2012,95.33169533169533,1600000US0644140
Los Olivos,688.0,624.0,2012,90.69767441860465,1600000US0644168
Los Osos,648.0,586.0,2012,90.4320987654321,1600000US0644182
Lost Hills,204.0,204.0,2012,100.0,1600000US0644280
Lower Lake,1146.0,1073.0,2012,93.63001745200698,1600000US0644350
Loyalton,220.0,207.0,2012,94.0909090909091,1600000US0644364
Lucerne,102.0,85.0,2012,83.33333333333334,1600000US0644406
Lucerne Valley,462.0,417.0,2012,90.25974025974025,1600000US0644420
Lynwood,8886.0,8572.0,2012,96.46635156425837,1600000US0644574
Macdoel,42.0,35.0,2012,83.33333333333334,1600000US0644812
Madera,13316.0,13026.0,2012,97.8221688194653,1600000US0645022
Madison,47.0,46.0,2012,97.87234042553192,1600000US0645064
Magalia,437.0,403.0,2012,92.21967963386729,1600000US0645120
Malibu,1543.0,1451.0,2012,94.03758911211925,1600000US0645246
Mammoth Lakes,642.0,622.0,2012,96.88473520249221,1600000US0645358
Manhattan Beach,5948.0,5764.0,2012,96.90652320107598,1600000US0645400
Manteca,9095.0,8974.0,2012,98.66959868059372,1600000US0645484
Maricopa,156.0,153.0,2012,98.07692307692307,1600000US0645736
Marin City,84.0,76.0,2012,90.47619047619048,1600000US0645820
Marina,1584.0,1561.0,2012,98.5479797979798,1600000US0645778
Marina del Rey,276.0,275.0,2012,99.63768115942028,1600000US0645806
Mariposa,1061.0,962.0,2012,90.66918001885014,1600000US0645932
Markleeville,57.0,56.0,2012,98.24561403508771,1600000US0645988
Martinez,3377.0,3286.0,2012,97.30530056262955,1600000US0646114
Marysville,4010.0,3808.0,2012,94.96259351620948,1600000US0646170
Mather,367.0,344.0,2012,93.73297002724796,1600000US0646226
Maxwell,238.0,235.0,2012,98.73949579831933,1600000US0646338
Maywood,2177.0,2132.0,2012,97.9329352319706,1600000US0646492
McArthur,268.0,259.0,2012,96.64179104477611,1600000US0644700
McCloud,26.0,25.0,2012,96.15384615384616,1600000US0644784
McFarland,1756.0,1746.0,2012,99.43052391799544,1600000US0644826
McKinleyville,1154.0,1077.0,2012,93.32755632582322,1600000US0644910
McKittrick,10.0,9.0,2012,90.0,1600000US0644924
Meadow Vista,216.0,161.0,2012,74.53703703703704,1600000US0646632
Mecca,413.0,412.0,2012,99.75786924939467,1600000US0646660
Mendocino,313.0,222.0,2012,70.92651757188499,1600000US0646814
Mendota,1695.0,1692.0,2012,99.82300884955752,1600000US0646828
Menifee,6371.0,6140.0,2012,96.3741955736933,1600000US0646842
Menlo Park,3386.0,3292.0,2012,97.22386296515062,1600000US0646870
Mentone,145.0,138.0,2012,95.17241379310344,1600000US0646884
Merced,13008.0,12788.0,2012,98.30873308733086,1600000US0646898
Middletown,946.0,861.0,2012,91.01479915433404,1600000US0647332
Midway City,525.0,507.0,2012,96.57142857142857,1600000US0647430
Mill Valley,3112.0,2921.0,2012,93.86246786632391,1600000US0647710
Millbrae,2565.0,2543.0,2012,99.14230019493178,1600000US0647486
Millville,111.0,93.0,2012,83.78378378378379,1600000US0647724
Milpitas,7219.0,7069.0,2012,97.92214988225516,1600000US0647766
Miranda,297.0,198.0,2012,66.66666666666666,1600000US0648060
Mission Hills,1910.0,1883.0,2012,98.58638743455498,1600000US0648186
Mission Viejo,15136.0,14355.0,2012,94.84011627906976,1600000US0648256
Modesto,30327.0,29413.0,2012,96.98618392851255,1600000US0648354
Mojave,462.0,428.0,2012,92.64069264069265,1600000US0648452
Mokelumne Hill,14.0,10.0,2012,71.42857142857143,1600000US0648480
Monrovia,3893.0,3762.0,2012,96.63498587207809,1600000US0648648
Montague,128.0,111.0,2012,86.71875,1600000US0648690
Montara,84.0,76.0,2012,90.47619047619048,1600000US0648760
Montclair,6065.0,5959.0,2012,98.2522671063479,1600000US0648788
Monte Rio,29.0,24.0,2012,82.75862068965517,1600000US0648928
Montebello,11679.0,11574.0,2012,99.10095042383766,1600000US0648816
Monterey,3094.0,3017.0,2012,97.51131221719457,1600000US0648872
Monterey Park,3485.0,3408.0,2012,97.79053084648494,1600000US0648914
Montgomery Creek,13.0,7.0,2012,53.84615384615385,1600000US0648998
Moorpark,4612.0,4480.0,2012,97.13790112749349,1600000US0649138
Moraga,2502.0,2441.0,2012,97.56195043964829,1600000US0649187
Moreno Valley,26097.0,25773.0,2012,98.7584779859754,1600000US0649270
Morgan Hill,5455.0,5235.0,2012,95.96700274977086,1600000US0649278
Morongo Valley,48.0,45.0,2012,93.75,1600000US0649348
Morro Bay,1013.0,944.0,2012,93.18854886475815,1600000US0649362
Mount Hermon,28.0,27.0,2012,96.42857142857143,1600000US0649796
Mount Shasta,831.0,696.0,2012,83.75451263537906,1600000US0649852
Mountain House,615.0,593.0,2012,96.42276422764228,1600000US0649582
Mountain View,13790.0,13374.0,2012,96.98332124728064,1600000US0649651
Mountain View,13790.0,13374.0,2012,96.98332124728064,1600000US0649670
Murphys,75.0,64.0,2012,85.33333333333334,1600000US0650034
Murrieta,16116.0,15513.0,2012,96.25837676842889,1600000US0650076
Napa,10663.0,10339.0,2012,96.96145550032824,1600000US0650258
National City,6913.0,6864.0,2012,99.29119051063215,1600000US0650398
Needles,532.0,502.0,2012,94.3609022556391,1600000US0650734
Nevada City,1310.0,894.0,2012,68.24427480916032,1600000US0650874
New Cuyama,208.0,206.0,2012,99.03846153846155,1600000US0651028
Newark,5609.0,5427.0,2012,96.75521483330361,1600000US0650916
Newcastle,213.0,194.0,2012,91.07981220657277,1600000US0651000
Newell,35.0,35.0,2012,100.0,1600000US0651042
Newman,1595.0,1526.0,2012,95.67398119122257,1600000US0651140
Newport Beach,8705.0,8157.0,2012,93.7047673750718,1600000US0651182
Nicolaus,318.0,307.0,2012,96.54088050314465,1600000US0651336
Niland,43.0,42.0,2012,97.67441860465115,1600000US0651392
Nipomo,1515.0,1417.0,2012,93.53135313531354,1600000US0651476
Norco,4401.0,4301.0,2012,97.7277891388321,1600000US0651560
North Highlands,4991.0,4400.0,2012,88.15868563414145,1600000US0651924
North San Juan,12.0,3.0,2012,25.0,1600000US0652246
Norwalk,9012.0,8863.0,2012,98.34664891256104,1600000US0652526
Novato,5334.0,5216.0,2012,97.78777652793401,1600000US0652582
Nuevo,1283.0,1266.0,2012,98.67498051441933,1600000US0652624
Oak Hills,2263.0,2228.0,2012,98.45338046840477,1600000US0652760
Oak Park,2577.0,2450.0,2012,95.07178890182382,1600000US0653116
Oak View,89.0,77.0,2012,86.51685393258427,1600000US0653182
Oakdale,3417.0,3317.0,2012,97.07345624817091,1600000US0652694
Oakhurst,1340.0,1204.0,2012,89.8507462686567,1600000US0652764
Oakland,32732.0,31718.0,2012,96.9021141390688,1600000US0653000
Oakley,4549.0,4463.0,2012,98.10947460980435,1600000US0653070
Occidental,143.0,118.0,2012,82.51748251748252,1600000US0653266
Oceano,289.0,279.0,2012,96.53979238754326,1600000US0653294
Oceanside,17193.0,16610.0,2012,96.60908509277031,1600000US0653322
Ojai,3091.0,2644.0,2012,85.5386606276286,1600000US0653476
Olivehurst,2461.0,2376.0,2012,96.54611946363268,1600000US0653714
Ontario,18979.0,18651.0,2012,98.27177406607302,1600000US0653896
Orange,12680.0,12294.0,2012,96.95583596214512,1600000US0653980
Orange Cove,1545.0,1533.0,2012,99.22330097087378,1600000US0654008
Orangevale,4055.0,3849.0,2012,94.91985203452528,1600000US0654092
Orcutt,838.0,822.0,2012,98.09069212410502,1600000US0654120
Orinda,2419.0,2373.0,2012,98.09838776353865,1600000US0654232
Orland,1541.0,1523.0,2012,98.83192731992213,1600000US0654274
Orosi,2007.0,2005.0,2012,99.90034877927255,1600000US0654372
Oroville,5329.0,4947.0,2012,92.83167573653593,1600000US0654386
Oxnard,27315.0,26707.0,2012,97.77411678564891,1600000US0654652
Pacific Grove,1186.0,1107.0,2012,93.3389544688027,1600000US0654848
Pacifica,3652.0,3576.0,2012,97.91894852135816,1600000US0654806
Palermo,349.0,332.0,2012,95.12893982808023,1600000US0655086
Palm Desert,4759.0,4610.0,2012,96.86909014498845,1600000US0655184
Palm Springs,3990.0,3843.0,2012,96.3157894736842,1600000US0655254
Palmdale,21925.0,21351.0,2012,97.38198403648802,1600000US0655156
Palo Alto,9247.0,8888.0,2012,96.11765978155077,1600000US0655282
Palo Cedro,1915.0,1766.0,2012,92.21932114882506,1600000US0655296
Palos Verdes Estates,3405.0,3219.0,2012,94.5374449339207,1600000US0655380
Paradise,4734.0,4376.0,2012,92.43768483312209,1600000US0655520
Paradise,4734.0,4376.0,2012,92.43768483312209,1600000US0655528
Paramount,8838.0,8721.0,2012,98.67617107942974,1600000US0655618
Parlier,2044.0,2036.0,2012,99.60861056751467,1600000US0655856
Pasadena,17261.0,16623.0,2012,96.30380626846649,1600000US0656000
Patterson,3448.0,3352.0,2012,97.21577726218096,1600000US0656112
Penn Valley,346.0,324.0,2012,93.64161849710982,1600000US0656518
Penngrove,120.0,111.0,2012,92.5,1600000US0656476
Penryn,80.0,70.0,2012,87.5,1600000US0656546
Perris,12791.0,12441.0,2012,97.2637010397936,1600000US0656700
Pescadero,196.0,194.0,2012,98.9795918367347,1600000US0656756
Petaluma,7379.0,7080.0,2012,95.94796042824231,1600000US0656784
Phelan,4513.0,3768.0,2012,83.49213383558607,1600000US0656826
Pico Rivera,6541.0,6457.0,2012,98.7157926922489,1600000US0656924
Piedmont,1620.0,1588.0,2012,98.0246913580247,1600000US0656938
Pine Grove,108.0,95.0,2012,87.96296296296296,1600000US0657148
Pine Mountain Club,12.0,12.0,2012,100.0,1600000US0657240
Pine Valley,462.0,444.0,2012,96.1038961038961,1600000US0657260
Pinole,2604.0,2588.0,2012,99.38556067588326,1600000US0657288
Pinon Hills,22.0,20.0,2012,90.9090909090909,1600000US0657302
Pioneer,40.0,35.0,2012,87.5,1600000US0657330
Piru,51.0,50.0,2012,98.0392156862745,1600000US0657372
Pismo Beach,686.0,656.0,2012,95.6268221574344,1600000US0657414
Pittsburg,6693.0,6604.0,2012,98.67025250261467,1600000US0657456
Pixley,432.0,431.0,2012,99.76851851851852,1600000US0657512
Placentia,8371.0,8232.0,2012,98.33950543543185,1600000US0657526
Placerville,5090.0,4153.0,2012,81.59135559921414,1600000US0657540
Planada,444.0,438.0,2012,98.64864864864865,1600000US0657582
Pleasant Hill,5551.0,5410.0,2012,97.45991713204828,1600000US0657764
Pleasanton,9624.0,9440.0,2012,98.08811305070657,1600000US0657792
Plumas Lake,460.0,427.0,2012,92.82608695652173,1600000US0657829
Plymouth,83.0,79.0,2012,95.18072289156626,1600000US0657834
Point Arena,310.0,280.0,2012,90.32258064516128,1600000US0657876
Point Reyes Station,38.0,36.0,2012,94.73684210526315,1600000US0657960
Pollock Pines,274.0,245.0,2012,89.41605839416059,1600000US0658030
Pomona,17154.0,16951.0,2012,98.81660254168125,1600000US0658072
Poplar-Cotton Center,77.0,73.0,2012,94.8051948051948,1600000US0658191
Port Hueneme,555.0,531.0,2012,95.67567567567568,1600000US0658296
Porterville,10995.0,10801.0,2012,98.23556161891769,1600000US0658240
Portola,388.0,362.0,2012,93.29896907216495,1600000US0658352
Portola Valley,810.0,786.0,2012,97.03703703703704,1600000US0658380
Potrero,104.0,100.0,2012,96.15384615384616,1600000US0658478
Potter Valley,172.0,164.0,2012,95.34883720930233,1600000US0658506
Poway,7152.0,6917.0,2012,96.71420581655481,1600000US0658520
Princeton,123.0,120.0,2012,97.5609756097561,1600000US0658758
Prunedale,64.0,63.0,2012,98.4375,1600000US0658870
Quartz Hill,4238.0,4114.0,2012,97.07409155261915,1600000US0659052
Quincy,583.0,508.0,2012,87.13550600343054,1600000US0659080
Rainbow,185.0,150.0,2012,81.08108108108108,1600000US0659248
Raisin City,148.0,147.0,2012,99.32432432432432,1600000US0659290
Ramona,3990.0,3693.0,2012,92.55639097744361,1600000US0659346
Rancho Cordova,4892.0,4561.0,2012,93.23385118560917,1600000US0659444
Rancho Cucamonga,22635.0,22024.0,2012,97.3006406008394,1600000US0659451
Rancho Mirage,332.0,323.0,2012,97.28915662650603,1600000US0659500
Rancho Murieta,64.0,58.0,2012,90.625,1600000US0659506
Rancho Palos Verdes,3723.0,3550.0,2012,95.35320977706151,1600000US0659514
Rancho Santa Fe,788.0,722.0,2012,91.6243654822335,1600000US0659584
Rancho Santa Margarita,5454.0,5202.0,2012,95.37953795379538,1600000US0659587
Rancho Tehama Reserve,12.0,12.0,2012,100.0,1600000US0659604
Red Bluff,3362.0,3189.0,2012,94.85425342058299,1600000US0659892
Redding,9806.0,8878.0,2012,90.53640628186824,1600000US0659920
Redlands,14292.0,13709.0,2012,95.92079485026588,1600000US0659962
Redondo Beach,6296.0,6035.0,2012,95.85451080050827,1600000US0660018
Redway,108.0,94.0,2012,87.03703703703704,1600000US0660088
Redwood City,8032.0,7783.0,2012,96.89990039840637,1600000US0660102
Redwood Valley,247.0,240.0,2012,97.16599190283401,1600000US0660214
Reedley,4417.0,4379.0,2012,99.13968757074937,1600000US0660242
Rialto,14490.0,14375.0,2012,99.20634920634922,1600000US0660466
Richgrove,480.0,476.0,2012,99.16666666666667,1600000US0660606
Richmond,8729.0,8595.0,2012,98.46488715775003,1600000US0660620
Ridgecrest,3284.0,3161.0,2012,96.2545676004872,1600000US0660704
Rio Dell,141.0,128.0,2012,90.78014184397163,1600000US0660900
Rio Linda,3434.0,3229.0,2012,94.03028538147933,1600000US0660942
Rio Oso,58.0,57.0,2012,98.27586206896551,1600000US0660970
Rio Vista,700.0,681.0,2012,97.28571428571429,1600000US0660984
Ripon,2259.0,2181.0,2012,96.54714475431607,1600000US0661026
Riverbank,1728.0,1684.0,2012,97.45370370370371,1600000US0661068
Riverdale,1007.0,993.0,2012,98.60973187686196,1600000US0661096
Riverside,45926.0,44862.0,2012,97.68322954317816,1600000US0662000
Robbins,49.0,46.0,2012,93.87755102040816,1600000US0662168
Rocklin,7430.0,7095.0,2012,95.49125168236877,1600000US0662364
Rodeo,414.0,402.0,2012,97.10144927536231,1600000US0662490
Rohnert Park,3966.0,3708.0,2012,93.4947049924357,1600000US0662546
Rolling Hills,146.0,126.0,2012,86.3013698630137,1600000US0662602
Rolling Hills,146.0,126.0,2012,86.3013698630137,1600000US0662625
Rolling Hills Estates,3319.0,3145.0,2012,94.75745706538113,1600000US0662644
Romoland,3796.0,3704.0,2012,97.57639620653319,1600000US0662756
Rosamond,1726.0,1688.0,2012,97.7983777520278,1600000US0662826
Rosemead,5881.0,5838.0,2012,99.26883183132121,1600000US0662896
Roseville,14447.0,13629.0,2012,94.33792482868417,1600000US0662938
Ross,183.0,177.0,2012,96.72131147540983,1600000US0662980
Rossmoor,30.0,28.0,2012,93.33333333333333,1600000US0663050
Rowland Heights,4723.0,4614.0,2012,97.69214482320558,1600000US0663218
Running Springs,79.0,66.0,2012,83.54430379746836,1600000US0663316
Rutherford,65.0,44.0,2012,67.6923076923077,1600000US0663400
Sacramento,73764.0,70432.0,2012,95.48289138333062,1600000US0664000
Salida,1104.0,1076.0,2012,97.46376811594203,1600000US0664210
Salinas,22007.0,21660.0,2012,98.42322897259963,1600000US0664224
Salton City,334.0,332.0,2012,99.40119760479041,1600000US0664294
San Andreas,1474.0,1327.0,2012,90.0271370420624,1600000US0664420
San Anselmo,2107.0,1987.0,2012,94.3046986236355,1600000US0664434
San Ardo,23.0,23.0,2012,100.0,1600000US0664476
San Bernardino,29764.0,29287.0,2012,98.39739282354523,1600000US0665000
San Bruno,3282.0,3219.0,2012,98.08043875685559,1600000US0665028
San Buenaventura (Ventura),12597.0,11719.0,2012,93.03008652853853,1600000US0665042
San Carlos,1779.0,1725.0,2012,96.964586846543,1600000US0665070
San Clemente,6716.0,5857.0,2012,87.20964860035735,1600000US0665084
San Diego,133191.0,128693.0,2012,96.62289494034883,1600000US0666000
San Dimas,3092.0,3027.0,2012,97.89780077619665,1600000US0666070
San Fernando,7175.0,6976.0,2012,97.22648083623695,1600000US0666140
San Francisco,54453.0,52817.0,2012,96.99557416487613,1600000US0667000
San Gabriel,8712.0,8515.0,2012,97.73875114784207,1600000US0667042
San Geronimo,115.0,78.0,2012,67.82608695652173,1600000US0667070
San Jacinto,5760.0,5612.0,2012,97.43055555555556,1600000US0667112
San Joaquin,362.0,361.0,2012,99.72375690607734,1600000US0667126
San Jose,100856.0,98977.0,2012,98.136947727453,1600000US0668000
San Juan Bautista,615.0,594.0,2012,96.58536585365853,1600000US0668014
San Juan Capistrano,6814.0,6147.0,2012,90.2113296154975,1600000US0668028
San Leandro,6957.0,6881.0,2012,98.90757510421159,1600000US0668084
San Lorenzo,6352.0,6301.0,2012,99.1971032745592,1600000US0668112
San Lucas,10.0,10.0,2012,100.0,1600000US0668140
San Luis Obispo,4362.0,4094.0,2012,93.85602934433746,1600000US0668154
San Marcos,11505.0,11186.0,2012,97.22729248152977,1600000US0668196
San Marino,2248.0,2197.0,2012,97.73131672597864,1600000US0668224
San Martin,82.0,82.0,2012,100.0,1600000US0668238
San Mateo,10327.0,10161.0,2012,98.39256318388689,1600000US0668252
San Pablo,2774.0,2728.0,2012,98.34174477289113,1600000US0668294
San Rafael,6424.0,5940.0,2012,92.46575342465754,1600000US0668364
San Ramon,9429.0,9250.0,2012,98.10160144235867,1600000US0668378
Sanger,5848.0,5719.0,2012,97.79411764705883,1600000US0667056
Santa Ana,43096.0,42146.0,2012,97.79561908297754,1600000US0669000
Santa Barbara,11389.0,10780.0,2012,94.65273509526736,1600000US0669070
Santa Clara,10241.0,10028.0,2012,97.92012498779417,1600000US0669084
Santa Clarita,31645.0,28709.0,2012,90.72207299731396,1600000US0669088
Santa Cruz,7293.0,6489.0,2012,88.97573015220074,1600000US0669112
Santa Fe Springs,4532.0,4490.0,2012,99.07325684024714,1600000US0669154
Santa Margarita,28.0,25.0,2012,89.28571428571429,1600000US0669182
Santa Maria,16330.0,16017.0,2012,98.08328230251072,1600000US0669196
Santa Monica,9332.0,8568.0,2012,91.81311615945134,1600000US0670000
Santa Nella,38.0,38.0,2012,100.0,1600000US0670028
Santa Paula,3331.0,3233.0,2012,97.05794055839088,1600000US0670042
Santa Rosa,20589.0,19898.0,2012,96.64383894312498,1600000US0670098
Santa Ynez,1231.0,1186.0,2012,96.34443541835905,1600000US0670182
Santee,5808.0,5647.0,2012,97.22796143250689,1600000US0670224
Saratoga,4755.0,4666.0,2012,98.12828601472134,1600000US0670280
Saticoy,50.0,47.0,2012,94.0,1600000US0670322
Sausalito,249.0,221.0,2012,88.75502008032129,1600000US0670364
