county,city,vac_info_type,enrollment,vaccinated,year
Alameda,Hayward,7thGradeData,1753.0,1748.0,2015-2016
Alameda,Hayward,ChildCareData,1984.0,1923.0,2015-2016
Alameda,Hayward,KindergartenData,2373.0,2313.0,2015-2016
Alameda,Livermore,7thGradeData,1130.0,1116.0,2015-2016
Alameda,Livermore,ChildCareData,1404.0,1366.0,2015-2016
Alameda,Livermore,KindergartenData,1296.0,1253.0,2015-2016
Alameda,Newark,7thGradeData,559.0,555.0,2015-2016
Alameda,Newark,ChildCareData,1069.0,1055.0,2015-2016
Alameda,Newark,KindergartenData,683.0,670.0,2015-2016
Alameda,Oakland,7thGradeData,4075.0,3947.0,2015-2016
Alameda,Oakland,ChildCareData,4271.0,4102.0,2015-2016
Alameda,Oakland,KindergartenData,5797.0,5591.0,2015-2016
Alameda,Piedmont,7thGradeData,266.0,263.0,2015-2016
Alameda,Piedmont,ChildCareData,85.0,84.0,2015-2016
Alameda,Piedmont,KindergartenData,164.0,159.0,2015-2016
Alameda,Pleasanton,7thGradeData,1229.0,1217.0,2015-2016
Alameda,Pleasanton,ChildCareData,1729.0,1686.0,2015-2016
Alameda,Pleasanton,KindergartenData,1121.0,1088.0,2015-2016
Alameda,San Leandro,7thGradeData,976.0,973.0,2015-2016
Alameda,San Leandro,ChildCareData,807.0,802.0,2015-2016
Alameda,San Leandro,KindergartenData,906.0,886.0,2015-2016
Alameda,San Lorenzo,7thGradeData,706.0,700.0,2015-2016
Alameda,San Lorenzo,ChildCareData,350.0,340.0,2015-2016
Alameda,San Lorenzo,KindergartenData,443.0,439.0,2015-2016
Alameda,Sunol,7thGradeData,22.0,19.0,2015-2016
Alameda,Sunol,ChildCareData,33.0,31.0,2015-2016
Alameda,Sunol,KindergartenData,37.0,34.0,2015-2016
Alameda,Union City,7thGradeData,947.0,940.0,2015-2016
Alameda,Union City,ChildCareData,485.0,483.0,2015-2016
Alameda,Union City,KindergartenData,903.0,898.0,2015-2016
Amador,Ione,ChildCareData,38.0,37.0,2015-2016
Amador,Ione,KindergartenData,78.0,66.0,2015-2016
Amador,Jackson,7thGradeData,312.0,293.0,2015-2016
Amador,Jackson,ChildCareData,80.0,68.0,2015-2016
Amador,Jackson,KindergartenData,109.0,96.0,2015-2016
Amador,Pine Grove,ChildCareData,52.0,48.0,2015-2016
Amador,Pioneer,ChildCareData,40.0,31.0,2015-2016
Amador,Pioneer,KindergartenData,33.0,33.0,2015-2016
Amador,Plymouth,7thGradeData,20.0,19.0,2015-2016
Amador,Plymouth,ChildCareData,16.0,16.0,2015-2016
Amador,Plymouth,KindergartenData,26.0,25.0,2015-2016
Amador,Sutter Creek,KindergartenData,56.0,50.0,2015-2016
Butte,Bangor,7thGradeData,15.0,15.0,2015-2016
Butte,Bangor,KindergartenData,11.0,11.0,2015-2016
Butte,Biggs,7thGradeData,58.0,56.0,2015-2016
Butte,Biggs,ChildCareData,13.0,12.0,2015-2016
Butte,Biggs,KindergartenData,62.0,58.0,2015-2016
Butte,Chico,7thGradeData,1126.0,1074.0,2015-2016
Butte,Chico,ChildCareData,1547.0,1399.0,2015-2016
Butte,Chico,KindergartenData,1366.0,1229.0,2015-2016
Butte,Durham,7thGradeData,85.0,85.0,2015-2016
Butte,Durham,ChildCareData,19.0,19.0,2015-2016
Butte,Durham,KindergartenData,85.0,74.0,2015-2016
Butte,Forest Ranch,KindergartenData,16.0,13.0,2015-2016
Butte,Gridley,7thGradeData,194.0,191.0,2015-2016
Butte,Gridley,ChildCareData,134.0,132.0,2015-2016
Butte,Gridley,KindergartenData,227.0,224.0,2015-2016
Butte,Magalia,7thGradeData,65.0,63.0,2015-2016
Butte,Magalia,ChildCareData,64.0,57.0,2015-2016
Butte,Magalia,KindergartenData,94.0,83.0,2015-2016
Butte,Oroville,7thGradeData,486.0,477.0,2015-2016
Butte,Oroville,ChildCareData,687.0,644.0,2015-2016
Butte,Oroville,KindergartenData,740.0,704.0,2015-2016
Butte,Palermo,7thGradeData,144.0,143.0,2015-2016
Butte,Palermo,ChildCareData,69.0,69.0,2015-2016
Butte,Paradise,7thGradeData,594.0,568.0,2015-2016
Butte,Paradise,ChildCareData,484.0,446.0,2015-2016
Butte,Paradise,KindergartenData,556.0,474.0,2015-2016
Calaveras,Angels,7thGradeData,85.0,74.0,2015-2016
Calaveras,Angels,ChildCareData,20.0,19.0,2015-2016
Calaveras,Angels,KindergartenData,55.0,47.0,2015-2016
Calaveras,Arnold,KindergartenData,29.0,25.0,2015-2016
Calaveras,Avery,7thGradeData,67.0,63.0,2015-2016
Calaveras,Copperopolis,ChildCareData,11.0,11.0,2015-2016
Calaveras,Copperopolis,KindergartenData,42.0,40.0,2015-2016
Calaveras,Mokelumne Hill,KindergartenData,13.0,13.0,2015-2016
Calaveras,Murphys,ChildCareData,17.0,17.0,2015-2016
Calaveras,Murphys,KindergartenData,33.0,26.0,2015-2016
Calaveras,Rail Road Flat,KindergartenData,10.0,9.0,2015-2016
Calaveras,San Andreas,7thGradeData,34.0,27.0,2015-2016
Calaveras,San Andreas,ChildCareData,27.0,20.0,2015-2016
Calaveras,San Andreas,KindergartenData,75.0,59.0,2015-2016
Calaveras,Valley Springs,7thGradeData,220.0,210.0,2015-2016
Calaveras,Valley Springs,ChildCareData,94.0,89.0,2015-2016
Calaveras,Valley Springs,KindergartenData,148.0,139.0,2015-2016
Calaveras,West Point,ChildCareData,16.0,14.0,2015-2016
Calaveras,West Point,KindergartenData,12.0,12.0,2015-2016
Colusa,Arbuckle,7thGradeData,110.0,110.0,2015-2016
Colusa,Arbuckle,ChildCareData,88.0,88.0,2015-2016
Colusa,Arbuckle,KindergartenData,102.0,101.0,2015-2016
Colusa,Colusa,7thGradeData,121.0,120.0,2015-2016
Colusa,Colusa,ChildCareData,67.0,67.0,2015-2016
Colusa,Colusa,KindergartenData,136.0,136.0,2015-2016
Colusa,Maxwell,7thGradeData,16.0,16.0,2015-2016
Colusa,Maxwell,ChildCareData,21.0,21.0,2015-2016
Colusa,Maxwell,KindergartenData,25.0,25.0,2015-2016
Colusa,Williams,7thGradeData,91.0,91.0,2015-2016
Colusa,Williams,ChildCareData,98.0,97.0,2015-2016
Colusa,Williams,KindergartenData,130.0,130.0,2015-2016
Contra Costa,Alamo,7thGradeData,200.0,193.0,2015-2016
Contra Costa,Alamo,ChildCareData,303.0,287.0,2015-2016
Contra Costa,Alamo,KindergartenData,131.0,126.0,2015-2016
Contra Costa,Antioch,7thGradeData,1078.0,1041.0,2015-2016
Contra Costa,Antioch,ChildCareData,680.0,664.0,2015-2016
Contra Costa,Antioch,KindergartenData,1333.0,1265.0,2015-2016
Contra Costa,Bay Point,7thGradeData,248.0,247.0,2015-2016
Contra Costa,Bay Point,ChildCareData,282.0,254.0,2015-2016
Contra Costa,Bay Point,KindergartenData,312.0,299.0,2015-2016
Contra Costa,Berkeley,KindergartenData,16.0,15.0,2015-2016
Contra Costa,Brentwood,7thGradeData,1110.0,1098.0,2015-2016
Contra Costa,Brentwood,ChildCareData,936.0,903.0,2015-2016
Contra Costa,Brentwood,KindergartenData,1042.0,990.0,2015-2016
Contra Costa,Byron,7thGradeData,226.0,220.0,2015-2016
Contra Costa,Byron,KindergartenData,55.0,28.0,2015-2016
Contra Costa,Clayton,7thGradeData,242.0,240.0,2015-2016
Contra Costa,Clayton,ChildCareData,167.0,149.0,2015-2016
Contra Costa,Clayton,KindergartenData,130.0,126.0,2015-2016
Contra Costa,Concord,7thGradeData,932.0,918.0,2015-2016
Contra Costa,Concord,ChildCareData,1896.0,1792.0,2015-2016
Contra Costa,Concord,KindergartenData,1595.0,1537.0,2015-2016
Contra Costa,Crockett,7thGradeData,125.0,122.0,2015-2016
Contra Costa,Danville,7thGradeData,1087.0,1068.0,2015-2016
Contra Costa,Danville,ChildCareData,1286.0,1241.0,2015-2016
Contra Costa,Danville,KindergartenData,958.0,892.0,2015-2016
Contra Costa,Discovery Bay,ChildCareData,141.0,132.0,2015-2016
Contra Costa,Discovery Bay,KindergartenData,141.0,132.0,2015-2016
Contra Costa,El Cerrito,7thGradeData,1014.0,1010.0,2015-2016
Contra Costa,El Cerrito,ChildCareData,590.0,544.0,2015-2016
Contra Costa,El Cerrito,KindergartenData,566.0,544.0,2015-2016
Contra Costa,El Sobrante (Contra Costa County),7thGradeData,268.0,265.0,2015-2016
Contra Costa,El Sobrante (Contra Costa County),ChildCareData,78.0,71.0,2015-2016
Contra Costa,El Sobrante (Contra Costa County),KindergartenData,202.0,177.0,2015-2016
Contra Costa,Hercules,7thGradeData,200.0,197.0,2015-2016
Contra Costa,Hercules,ChildCareData,147.0,143.0,2015-2016
Contra Costa,Hercules,KindergartenData,201.0,201.0,2015-2016
Contra Costa,Kensington,ChildCareData,186.0,179.0,2015-2016
Contra Costa,Kensington,KindergartenData,87.0,82.0,2015-2016
Contra Costa,Knightsen,7thGradeData,65.0,62.0,2015-2016
Contra Costa,Knightsen,KindergartenData,68.0,66.0,2015-2016
Contra Costa,Lafayette,7thGradeData,468.0,460.0,2015-2016
Contra Costa,Lafayette,ChildCareData,768.0,737.0,2015-2016
Contra Costa,Lafayette,KindergartenData,515.0,494.0,2015-2016
Contra Costa,Martinez,7thGradeData,353.0,351.0,2015-2016
Contra Costa,Martinez,ChildCareData,562.0,552.0,2015-2016
Contra Costa,Martinez,KindergartenData,516.0,506.0,2015-2016
Contra Costa,Moraga,7thGradeData,277.0,272.0,2015-2016
Contra Costa,Moraga,ChildCareData,465.0,442.0,2015-2016
Contra Costa,Moraga,KindergartenData,188.0,178.0,2015-2016
Contra Costa,Oakley,7thGradeData,625.0,618.0,2015-2016
Contra Costa,Oakley,ChildCareData,304.0,294.0,2015-2016
Contra Costa,Oakley,KindergartenData,728.0,712.0,2015-2016
Contra Costa,Orinda,7thGradeData,307.0,304.0,2015-2016
Contra Costa,Orinda,ChildCareData,356.0,344.0,2015-2016
Contra Costa,Orinda,KindergartenData,254.0,241.0,2015-2016
Contra Costa,Pinole,7thGradeData,383.0,382.0,2015-2016
Contra Costa,Pinole,ChildCareData,100.0,95.0,2015-2016
Contra Costa,Pinole,KindergartenData,234.0,231.0,2015-2016
Contra Costa,Pittsburg,7thGradeData,867.0,866.0,2015-2016
Contra Costa,Pittsburg,ChildCareData,822.0,809.0,2015-2016
Contra Costa,Pittsburg,KindergartenData,1137.0,1109.0,2015-2016
Contra Costa,Pleasant Hill,7thGradeData,1009.0,1001.0,2015-2016
Contra Costa,Pleasant Hill,ChildCareData,716.0,687.0,2015-2016
Contra Costa,Pleasant Hill,KindergartenData,636.0,621.0,2015-2016
Contra Costa,Richmond,7thGradeData,659.0,659.0,2015-2016
Contra Costa,Richmond,ChildCareData,1512.0,1472.0,2015-2016
Contra Costa,Richmond,KindergartenData,1420.0,1394.0,2015-2016
Contra Costa,Rodeo,7thGradeData,33.0,33.0,2015-2016
Contra Costa,Rodeo,ChildCareData,189.0,185.0,2015-2016
Contra Costa,Rodeo,KindergartenData,198.0,197.0,2015-2016
Contra Costa,San Pablo,7thGradeData,500.0,499.0,2015-2016
Contra Costa,San Pablo,ChildCareData,260.0,255.0,2015-2016
Contra Costa,San Pablo,KindergartenData,435.0,433.0,2015-2016
Contra Costa,San Ramon,7thGradeData,1587.0,1572.0,2015-2016
Contra Costa,San Ramon,ChildCareData,949.0,903.0,2015-2016
Contra Costa,San Ramon,KindergartenData,1575.0,1501.0,2015-2016
Contra Costa,Walnut Creek,7thGradeData,960.0,948.0,2015-2016
Contra Costa,Walnut Creek,ChildCareData,1633.0,1520.0,2015-2016
Contra Costa,Walnut Creek,KindergartenData,927.0,881.0,2015-2016
Del Norte,Crescent City,7thGradeData,266.0,244.0,2015-2016
Del Norte,Crescent City,ChildCareData,222.0,211.0,2015-2016
Del Norte,Crescent City,KindergartenData,292.0,261.0,2015-2016
Del Norte,Klamath,KindergartenData,16.0,15.0,2015-2016
Del Norte,Smith River,7thGradeData,29.0,29.0,2015-2016
Del Norte,Smith River,KindergartenData,22.0,19.0,2015-2016
El Dorado,Cameron Park,7thGradeData,221.0,213.0,2015-2016
El Dorado,Cameron Park,ChildCareData,191.0,182.0,2015-2016
El Dorado,Cameron Park,KindergartenData,124.0,109.0,2015-2016
El Dorado,Camino,7thGradeData,45.0,42.0,2015-2016
El Dorado,Camino,ChildCareData,24.0,24.0,2015-2016
El Dorado,Camino,KindergartenData,49.0,46.0,2015-2016
El Dorado,Cool,ChildCareData,29.0,24.0,2015-2016
El Dorado,Cool,KindergartenData,57.0,46.0,2015-2016
El Dorado,Diamond Springs,ChildCareData,120.0,108.0,2015-2016
El Dorado,El Dorado Hills,7thGradeData,678.0,665.0,2015-2016
El Dorado,El Dorado Hills,ChildCareData,614.0,581.0,2015-2016
El Dorado,El Dorado Hills,KindergartenData,616.0,582.0,2015-2016
El Dorado,Garden Valley,7thGradeData,86.0,82.0,2015-2016
El Dorado,Georgetown,7thGradeData,18.0,15.0,2015-2016
El Dorado,Georgetown,ChildCareData,19.0,19.0,2015-2016
El Dorado,Georgetown,KindergartenData,52.0,45.0,2015-2016
El Dorado,Placerville,7thGradeData,463.0,434.0,2015-2016
El Dorado,Placerville,ChildCareData,392.0,369.0,2015-2016
El Dorado,Placerville,KindergartenData,518.0,468.0,2015-2016
El Dorado,Pollock Pines,7thGradeData,78.0,76.0,2015-2016
El Dorado,Pollock Pines,ChildCareData,56.0,53.0,2015-2016
El Dorado,Pollock Pines,KindergartenData,84.0,83.0,2015-2016
El Dorado,Rescue,7thGradeData,198.0,189.0,2015-2016
El Dorado,Rescue,ChildCareData,42.0,41.0,2015-2016
El Dorado,Rescue,KindergartenData,157.0,156.0,2015-2016
El Dorado,Shingle Springs,7thGradeData,73.0,71.0,2015-2016
El Dorado,Shingle Springs,ChildCareData,148.0,140.0,2015-2016
El Dorado,Shingle Springs,KindergartenData,155.0,140.0,2015-2016
El Dorado,Somerset,7thGradeData,28.0,28.0,2015-2016
El Dorado,Somerset,ChildCareData,14.0,13.0,2015-2016
El Dorado,Somerset,KindergartenData,24.0,23.0,2015-2016
El Dorado,South Lake Tahoe,7thGradeData,279.0,240.0,2015-2016
El Dorado,South Lake Tahoe,ChildCareData,402.0,359.0,2015-2016
El Dorado,South Lake Tahoe,KindergartenData,396.0,331.0,2015-2016
Fresno,Auberry,ChildCareData,17.0,16.0,2015-2016
Fresno,Auberry,KindergartenData,15.0,14.0,2015-2016
Fresno,Cantua Creek,7thGradeData,26.0,26.0,2015-2016
Fresno,Cantua Creek,ChildCareData,16.0,16.0,2015-2016
Fresno,Cantua Creek,KindergartenData,18.0,18.0,2015-2016
Fresno,Caruthers,7thGradeData,106.0,106.0,2015-2016
Fresno,Caruthers,ChildCareData,113.0,108.0,2015-2016
Fresno,Caruthers,KindergartenData,137.0,136.0,2015-2016
Fresno,Clovis,7thGradeData,2159.0,2127.0,2015-2016
Fresno,Clovis,ChildCareData,2168.0,2062.0,2015-2016
Fresno,Clovis,KindergartenData,2218.0,2151.0,2015-2016
Fresno,Coalinga,7thGradeData,224.0,220.0,2015-2016
Fresno,Coalinga,ChildCareData,232.0,227.0,2015-2016
Fresno,Coalinga,KindergartenData,212.0,206.0,2015-2016
Fresno,Del Rey,ChildCareData,16.0,16.0,2015-2016
Fresno,Del Rey,KindergartenData,55.0,53.0,2015-2016
Fresno,Dunlap,7thGradeData,40.0,40.0,2015-2016
Fresno,Dunlap,ChildCareData,13.0,13.0,2015-2016
Fresno,Dunlap,KindergartenData,59.0,57.0,2015-2016
Fresno,Firebaugh,7thGradeData,167.0,167.0,2015-2016
Fresno,Firebaugh,ChildCareData,263.0,261.0,2015-2016
Fresno,Firebaugh,KindergartenData,198.0,197.0,2015-2016
Fresno,Five Points,7thGradeData,23.0,23.0,2015-2016
Fresno,Five Points,ChildCareData,33.0,33.0,2015-2016
Fresno,Five Points,KindergartenData,36.0,36.0,2015-2016
Fresno,Fowler,7thGradeData,208.0,208.0,2015-2016
Fresno,Fowler,ChildCareData,122.0,117.0,2015-2016
Fresno,Fowler,KindergartenData,176.0,175.0,2015-2016
Fresno,Fresno,7thGradeData,8481.0,8398.0,2015-2016
Fresno,Fresno,ChildCareData,8463.0,8103.0,2015-2016
Fresno,Fresno,KindergartenData,11248.0,10861.0,2015-2016
Fresno,Helm,7thGradeData,15.0,15.0,2015-2016
Fresno,Huron,7thGradeData,127.0,127.0,2015-2016
Fresno,Huron,ChildCareData,139.0,138.0,2015-2016
Fresno,Huron,KindergartenData,140.0,135.0,2015-2016
Fresno,Kerman,7thGradeData,731.0,724.0,2015-2016
Fresno,Kerman,ChildCareData,268.0,256.0,2015-2016
Fresno,Kerman,KindergartenData,422.0,404.0,2015-2016
Fresno,Kingsburg,7thGradeData,266.0,250.0,2015-2016
Fresno,Kingsburg,ChildCareData,232.0,226.0,2015-2016
Fresno,Kingsburg,KindergartenData,312.0,296.0,2015-2016
Fresno,Laton,7thGradeData,54.0,54.0,2015-2016
Fresno,Laton,ChildCareData,58.0,57.0,2015-2016
Fresno,Laton,KindergartenData,77.0,77.0,2015-2016
Fresno,Mendota,7thGradeData,208.0,208.0,2015-2016
Fresno,Mendota,ChildCareData,184.0,183.0,2015-2016
Fresno,Mendota,KindergartenData,354.0,354.0,2015-2016
Fresno,Orange Cove,7thGradeData,218.0,218.0,2015-2016
Fresno,Orange Cove,ChildCareData,278.0,272.0,2015-2016
Fresno,Orange Cove,KindergartenData,237.0,236.0,2015-2016
Fresno,Parlier,7thGradeData,324.0,324.0,2015-2016
Fresno,Parlier,ChildCareData,283.0,280.0,2015-2016
Fresno,Parlier,KindergartenData,331.0,327.0,2015-2016
Fresno,Pinedale,ChildCareData,184.0,155.0,2015-2016
Fresno,Pinedale,KindergartenData,186.0,177.0,2015-2016
Fresno,Prather,KindergartenData,108.0,102.0,2015-2016
Fresno,Raisin City,7thGradeData,28.0,25.0,2015-2016
Fresno,Raisin City,ChildCareData,19.0,19.0,2015-2016
Fresno,Raisin City,KindergartenData,49.0,49.0,2015-2016
Fresno,Reedley,7thGradeData,512.0,504.0,2015-2016
Fresno,Reedley,ChildCareData,470.0,466.0,2015-2016
Fresno,Reedley,KindergartenData,550.0,546.0,2015-2016
Fresno,Riverdale,7thGradeData,106.0,106.0,2015-2016
Fresno,Riverdale,ChildCareData,96.0,92.0,2015-2016
Fresno,Riverdale,KindergartenData,132.0,123.0,2015-2016
Fresno,San Joaquin,7thGradeData,92.0,92.0,2015-2016
Fresno,San Joaquin,ChildCareData,121.0,118.0,2015-2016
Fresno,San Joaquin,KindergartenData,101.0,100.0,2015-2016
Fresno,Sanger,7thGradeData,848.0,846.0,2015-2016
Fresno,Sanger,ChildCareData,535.0,532.0,2015-2016
Fresno,Sanger,KindergartenData,688.0,675.0,2015-2016
Fresno,Selma,7thGradeData,499.0,498.0,2015-2016
Fresno,Selma,ChildCareData,519.0,505.0,2015-2016
Fresno,Selma,KindergartenData,579.0,568.0,2015-2016
Fresno,Simi Valley,7thGradeData,51.0,47.0,2015-2016
Fresno,Simi Valley,KindergartenData,38.0,29.0,2015-2016
Fresno,Tollhouse,7thGradeData,86.0,84.0,2015-2016
Fresno,Tranquillity,7thGradeData,34.0,34.0,2015-2016
Fresno,Tranquillity,KindergartenData,15.0,15.0,2015-2016
Fresno,Westlake Village,7thGradeData,11.0,8.0,2015-2016
Glenn,Elk Creek,7thGradeData,12.0,12.0,2015-2016
Glenn,Elk Creek,KindergartenData,13.0,13.0,2015-2016
Glenn,Glenn,7thGradeData,14.0,14.0,2015-2016
Glenn,Hamilton City,7thGradeData,45.0,44.0,2015-2016
Glenn,Hamilton City,ChildCareData,55.0,55.0,2015-2016
Glenn,Hamilton City,KindergartenData,60.0,57.0,2015-2016
Glenn,Orland,7thGradeData,219.0,217.0,2015-2016
Glenn,Orland,ChildCareData,100.0,98.0,2015-2016
Glenn,Orland,KindergartenData,248.0,239.0,2015-2016
Glenn,Princeton,7thGradeData,10.0,10.0,2015-2016
Glenn,Princeton,KindergartenData,10.0,10.0,2015-2016
Glenn,Willows,7thGradeData,115.0,115.0,2015-2016
Glenn,Willows,ChildCareData,93.0,92.0,2015-2016
Glenn,Willows,KindergartenData,147.0,137.0,2015-2016
Humboldt,Arcata,7thGradeData,209.0,176.0,2015-2016
Humboldt,Arcata,ChildCareData,392.0,304.0,2015-2016
Humboldt,Arcata,KindergartenData,222.0,174.0,2015-2016
Humboldt,Bayside,7thGradeData,51.0,43.0,2015-2016
Humboldt,Bayside,KindergartenData,46.0,34.0,2015-2016
Humboldt,Blue Lake,7thGradeData,22.0,22.0,2015-2016
Humboldt,Blue Lake,ChildCareData,19.0,18.0,2015-2016
Humboldt,Blue Lake,KindergartenData,16.0,10.0,2015-2016
Humboldt,Briceland,ChildCareData,19.0,8.0,2015-2016
Humboldt,Carlotta,7thGradeData,10.0,10.0,2015-2016
Humboldt,Carlotta,ChildCareData,27.0,27.0,2015-2016
Humboldt,Carlotta,KindergartenData,17.0,15.0,2015-2016
Humboldt,Eureka,7thGradeData,455.0,444.0,2015-2016
Humboldt,Eureka,ChildCareData,582.0,524.0,2015-2016
Humboldt,Eureka,KindergartenData,571.0,518.0,2015-2016
Humboldt,Ferndale,7thGradeData,53.0,51.0,2015-2016
Humboldt,Ferndale,ChildCareData,26.0,24.0,2015-2016
Humboldt,Ferndale,KindergartenData,48.0,40.0,2015-2016
Humboldt,Fortuna,7thGradeData,147.0,136.0,2015-2016
Humboldt,Fortuna,ChildCareData,190.0,132.0,2015-2016
Humboldt,Fortuna,KindergartenData,186.0,174.0,2015-2016
Humboldt,Garberville,ChildCareData,22.0,10.0,2015-2016
Humboldt,Hoopa,7thGradeData,45.0,45.0,2015-2016
Humboldt,Hoopa,KindergartenData,68.0,64.0,2015-2016
Humboldt,Hydesville,7thGradeData,21.0,21.0,2015-2016
Humboldt,Hydesville,KindergartenData,21.0,20.0,2015-2016
Humboldt,Loleta,7thGradeData,14.0,14.0,2015-2016
Humboldt,Loleta,ChildCareData,12.0,12.0,2015-2016
Humboldt,Loleta,KindergartenData,17.0,17.0,2015-2016
Humboldt,McKinleyville,7thGradeData,130.0,126.0,2015-2016
Humboldt,McKinleyville,ChildCareData,140.0,135.0,2015-2016
Humboldt,McKinleyville,KindergartenData,166.0,147.0,2015-2016
Humboldt,Miranda,7thGradeData,60.0,34.0,2015-2016
Humboldt,Orleans,ChildCareData,12.0,10.0,2015-2016
Humboldt,Orleans,KindergartenData,13.0,9.0,2015-2016
Humboldt,Petrolia,7thGradeData,32.0,15.0,2015-2016
Humboldt,Petrolia,KindergartenData,63.0,22.0,2015-2016
Humboldt,Redway,ChildCareData,51.0,39.0,2015-2016
Humboldt,Redway,KindergartenData,46.0,40.0,2015-2016
Humboldt,Rio Dell,7thGradeData,35.0,35.0,2015-2016
Humboldt,Rio Dell,ChildCareData,16.0,16.0,2015-2016
Humboldt,Rio Dell,KindergartenData,36.0,30.0,2015-2016
Humboldt,Scotia,7thGradeData,25.0,25.0,2015-2016
Humboldt,Scotia,KindergartenData,23.0,21.0,2015-2016
Humboldt,Trinidad,7thGradeData,16.0,8.0,2015-2016
Humboldt,Trinidad,ChildCareData,22.0,16.0,2015-2016
Humboldt,Trinidad,KindergartenData,22.0,15.0,2015-2016
Humboldt,Weott,KindergartenData,10.0,9.0,2015-2016
Humboldt,Whitethorn,KindergartenData,22.0,12.0,2015-2016
Humboldt,Willow Creek,7thGradeData,21.0,15.0,2015-2016
Humboldt,Willow Creek,ChildCareData,15.0,14.0,2015-2016
Humboldt,Willow Creek,KindergartenData,40.0,31.0,2015-2016
Imperial,Brawley,7thGradeData,416.0,415.0,2015-2016
Imperial,Brawley,ChildCareData,440.0,427.0,2015-2016
Imperial,Brawley,KindergartenData,572.0,531.0,2015-2016
Imperial,Calexico,7thGradeData,103.0,103.0,2015-2016
Imperial,Calexico,ChildCareData,597.0,585.0,2015-2016
Imperial,Calexico,KindergartenData,741.0,720.0,2015-2016
Imperial,Calipatria,7thGradeData,81.0,81.0,2015-2016
Imperial,Calipatria,ChildCareData,39.0,39.0,2015-2016
Imperial,Calipatria,KindergartenData,62.0,57.0,2015-2016
Imperial,El Centro,7thGradeData,935.0,927.0,2015-2016
Imperial,El Centro,ChildCareData,724.0,701.0,2015-2016
Imperial,El Centro,KindergartenData,1061.0,1045.0,2015-2016
Imperial,Heber,7thGradeData,136.0,133.0,2015-2016
Imperial,Heber,KindergartenData,146.0,146.0,2015-2016
Imperial,Holtville,7thGradeData,117.0,117.0,2015-2016
Imperial,Holtville,ChildCareData,91.0,86.0,2015-2016
Imperial,Holtville,KindergartenData,85.0,84.0,2015-2016
Imperial,Imperial,7thGradeData,358.0,356.0,2015-2016
Imperial,Imperial,ChildCareData,200.0,199.0,2015-2016
Imperial,Imperial,KindergartenData,345.0,336.0,2015-2016
Imperial,Niland,KindergartenData,20.0,20.0,2015-2016
Imperial,Salton City,ChildCareData,24.0,23.0,2015-2016
Imperial,Seeley,7thGradeData,30.0,30.0,2015-2016
Imperial,Seeley,ChildCareData,13.0,12.0,2015-2016
Imperial,Seeley,KindergartenData,54.0,44.0,2015-2016
Imperial,Westmorland,7thGradeData,42.0,42.0,2015-2016
Imperial,Westmorland,ChildCareData,42.0,42.0,2015-2016
