facility_num,county,is_public,city,facility_name,enrollment,n,pct,vac_info_type,reported
191671245,Los Angeles,PRIVATE,Santa Monica,"EARLY YEARS SCHOOL, THE",35,33,94,ChildCareData,Y
191570644,Los Angeles,PUBLIC,Monterey Park,EAST LA COLLEGE CAMPUS CHILD DEVELOPMENT CENTER,143,140,98,ChildCareData,Y
198006096,Los Angeles,HEAD START,Los Angeles,"EAST LOS ANGELES OCCUPATIONAL CENTER, HEAD START",33,31,95,ChildCareData,Y
191596978,Los Angeles,PRIVATE,Baldwin Park,EAST VALLEY BOYS & GIRLS CLUB,51,48,94,ChildCareData,Y
198013448,Los Angeles,HEAD START,Whittier,EAST WHITTIER CENTER,75,73,98,ChildCareData,Y
191501826,Los Angeles,PRIVATE,Whittier,"EAST WHITTIER UNITED METHODIST CHURCH, INC.",84,82,98,ChildCareData,Y
191501828,Los Angeles,PRIVATE,Whittier,EAST WHITTIER UNITED PRESBYTERIAN CHURCH,101,99,99,ChildCareData,Y
191870697,Los Angeles,PUBLIC,Los Angeles,EASTMAN AVENUE EARLY EDUCATION CENTER,101,99,99,ChildCareData,Y
191890342,Los Angeles,HEAD START,Los Angeles,ECHO PARK HEAD START,33,31,95,ChildCareData,Y
191801271,Los Angeles,PRIVATE,Los Angeles,ECHO PARK SILVERLAKE PEOPLES CHILD CARE CENTER,35,33,95,ChildCareData,Y
198018752,Los Angeles,PRIVATE,Long Beach,ECO HOUSE- PRESCHOOL,39,36,92,ChildCareData,Y
197401055,Los Angeles,PRIVATE,Los Angeles,ECOLE CLAIREFONTAINE,35,30,86,ChildCareData,Y
197411856,Los Angeles,PRIVATE,Los Angeles,ECOLE-CLAIRE FONTAINE,59,55,93,ChildCareData,Y
198007146,Los Angeles,PRIVATE,Long Beach,EDGEWATER PRESCHOOL,65,63,97,ChildCareData,Y
198006262,Los Angeles,HEAD START,La Puente,EDGEWOOD ACADEMY- HEAD START STATE PRESCHOOL,34,32,95,ChildCareData,Y
191604502,Los Angeles,PUBLIC,Long Beach,EDISON CHILD DEVELOPMENT CENTER,45,42,95,ChildCareData,Y
198016558,Los Angeles,HEAD START,Long Beach,EDISON HEAD START,64,62,98,ChildCareData,Y
197493013,Los Angeles,PRIVATE,Santa Monica,EDISON LANGUAGE ACADEMY PRESCHOOL,24,22,95,ChildCareData,Y
191201747,Los Angeles,PRIVATE,Los Angeles,"EGREMONT SCHOOLS, INC",43,40,95,ChildCareData,Y
198015324,Los Angeles,HEAD START,El Monte,EL MONTE CITY S.D. - COLUMBIA SCHOOL (HEAD START),56,54,98,ChildCareData,Y
198015323,Los Angeles,HEAD START,El Monte,EL MONTE CITY S.D. - MULHALL SCHOOL(HEAD START),20,19,95,ChildCareData,Y
191500164,Los Angeles,PRIVATE,El Monte,EL MONTE CITY S.D.-NEW LEXINGTON ELEMENTARY SCHOOL,72,70,98,ChildCareData,Y
198015613,Los Angeles,HEAD START,El Monte,EL MONTE CITY S.D.-POTRERO SCHOOL HEAD START,40,38,95,ChildCareData,Y
191598966,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DIST-CORTADA ELEMENTARY SCHOO,60,58,98,ChildCareData,Y
198013778,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DIST.-CHERRYLEE (HEAD START),36,34,95,ChildCareData,Y
198011340,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DIST.-RIO VISTA SCHOOL,120,118,99,ChildCareData,Y
198013658,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DIST.-SHIRPSER SCHOOL (H.S.),76,74,98,ChildCareData,Y
198008193,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DIST.-THOMPSON SCHOOL,36,34,95,ChildCareData,Y
191598968,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DISTRICT - LE GORE,92,90,98,ChildCareData,Y
198013779,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DISTRICT-GIDLEY (HEAD START),36,34,95,ChildCareData,Y
198015881,Los Angeles,HEAD START,El Monte,EL MONTE CITY SCHOOL DISTRICT-WILKERSON SCHOOL HS,36,34,95,ChildCareData,Y
197415169,Los Angeles,PRIVATE,Los Angeles,EL PROYECTO CHILD DEVELOPMENT CENTER,140,138,99,ChildCareData,Y
198004013,Los Angeles,HEAD START,Santa Fe Springs,EL RANCHO SANTA GERTRUDES CENTER,37,35,95,ChildCareData,Y
191870699,Los Angeles,PUBLIC,Los Angeles,EL SERENO EARLY EDUCATION CENTER,95,93,98,ChildCareData,Y
197402109,Los Angeles,PUBLIC,Los Angeles,"EL SERENO ELEMENTARY SCHOOL, RM K-2",47,44,95,ChildCareData,Y
191890334,Los Angeles,HEAD START,Los Angeles,EL SERENO HEAD START,38,36,95,ChildCareData,Y
198017158,Los Angeles,PUBLIC,Lynwood,ELLA FITZGERALD CDC/DREW CHILD DEVELOPMENT CORPORA,28,26,95,ChildCareData,Y
197408336,Los Angeles,PUBLIC,Cudahy,ELLEN OCHOA LEARNING CENTER STATE PRESCHOOL,83,81,98,ChildCareData,Y
192005044,Los Angeles,HEAD START,Long Beach,ELM STREET HEAD START,140,138,99,ChildCareData,Y
197415962,Los Angeles,PUBLIC,Santa Clarita,EMBLEM PRESCHOOL/SAUGUS UNION SCHOOL DISTRICT,53,51,96,ChildCareData,Y
197403208,Los Angeles,PRIVATE,Los Angeles,EMEK NURSERY SCHOOL,125,123,99,ChildCareData,Y
191500270,Los Angeles,HEAD START,Rosemead,EMERSON HEAD START,68,66,98,ChildCareData,Y
191606208,Los Angeles,PUBLIC,Compton,EMERSON STATE PRESCHOOL,64,62,98,ChildCareData,Y
6022164,Los Angeles,PUBLIC,Rosemead,EMMA W. SHUEY ELEMENTARY,24,22,92,ChildCareData,Y
191504039,Los Angeles,PRIVATE,Alhambra,EMMAUS LUTHERAN PRE-SCHOOL AND DAY CARE,42,38,90,ChildCareData,Y
198005543,Los Angeles,PRIVATE,Pasadena,ENCHANTED CASTLE PASADENA MONTESSORI SCHOOL,33,31,95,ChildCareData,Y
6022172,Los Angeles,PUBLIC,Rosemead,ENCINITA ELEMENTARY,24,21,88,ChildCareData,Y
191201761,Los Angeles,PRIVATE,Los Angeles,"ENCINO PARENTS NURSERY SCHOOL, INC",21,19,95,ChildCareData,Y
191201764,Los Angeles,PRIVATE,Los Angeles,ENCINO PRESBYTERIAN CHILDREN'S CENTER,83,80,96,ChildCareData,Y
191226772,Los Angeles,PRIVATE,Westlake Village,"ENRICHING HOUR, THE",82,75,91,ChildCareData,Y
191597512,Los Angeles,PUBLIC,Bellflower,ERNIE PYLE SCHOOL-BELLFLOWER U.S.D.,38,36,95,ChildCareData,Y
198002969,Los Angeles,PRIVATE,Monterey Park,ESTHER'S NEST CHILDREN SCHOOL #2,45,42,95,ChildCareData,Y
198015103,Los Angeles,HEAD START,Los Angeles,ESTRADA HEAD START,45,42,95,ChildCareData,Y
191806000,Los Angeles,PUBLIC,Los Angeles,ETHEL BRADLEY EARLY EDUCATION CENTER,120,118,99,ChildCareData,Y
198015106,Los Angeles,HEAD START,Los Angeles,EUCLID HEAD START,60,58,98,ChildCareData,Y
197402791,Los Angeles,PRIVATE,Santa Monica,EVERGREEN COMMUNITY SCHOOL,61,56,92,ChildCareData,Y
191890344,Los Angeles,PUBLIC,Los Angeles,EVERGREEN EARLY EDUCATION CENTER,142,140,99,ChildCareData,Y
198017425,Los Angeles,PRIVATE,Los Angeles,EXPOSITION PARK MONTESSORI CHILDCARE CENTER,33,31,95,ChildCareData,Y
191890345,Los Angeles,PUBLIC,Los Angeles,FAIR AVENUE EARLY EDUCATION CENTER,100,99,99,ChildCareData,Y
198013368,Los Angeles,PRIVATE,Pasadena,FAIR OAKS PRESCHOOL,31,29,95,ChildCareData,Y
198005873,Los Angeles,PRIVATE,Rowland Heights,FAIRWAY EDUCATION CENTER,56,54,98,ChildCareData,Y
191224698,Los Angeles,PRIVATE,Los Angeles,FAITH BAPTIST SCHOOL - FOUR-YEAR KINDERGARTEN,170,167,98,ChildCareData,Y
197401354,Los Angeles,PRIVATE,Los Angeles,FAITH CHILDREN'S CENTER,65,63,98,ChildCareData,Y
191503656,Los Angeles,PRIVATE,San Dimas,FAITH DAY CARE CENTER,76,74,98,ChildCareData,Y
191593964,Los Angeles,PRIVATE,Whittier,FAITH LUTHERAN CHURCH AND SCHOOL,23,21,95,ChildCareData,Y
197400523,Los Angeles,PRIVATE,Quartz Hill,FATHER SERRA'S MISSION BELL PRESCHOOL,57,55,98,ChildCareData,Y
197409130,Los Angeles,PUBLIC,Lennox,FELTON STATE PRESCHOOL,64,62,98,ChildCareData,Y
191610280,Los Angeles,PUBLIC,Los Angeles,FERNALD CHILD CARE CENTER,36,34,95,ChildCareData,Y
198001765,Los Angeles,PUBLIC,Pasadena,FIELD EARLY CHILDHOOD PROGRAM,41,9,22,ChildCareData,Y
198011575,Los Angeles,PUBLIC,Los Angeles,FIRST 5 LA,36,34,95,ChildCareData,Y
191501853,Los Angeles,PRIVATE,Alhambra,FIRST BAPTIST CHURCH ALHAMBRA DAY CARE CENTER,47,44,95,ChildCareData,Y
191200054,Los Angeles,PRIVATE,Santa Clarita,FIRST BAPTIST CHURCH NEWHALL,83,79,95,ChildCareData,Y
191603200,Los Angeles,PRIVATE,Long Beach,FIRST BAPTIST CHURCH OF LAKEWOOD PRESCHOOL,98,96,98,ChildCareData,Y
191500557,Los Angeles,PRIVATE,Pomona,FIRST CHRISTIAN CHURCH CHILD DEVELOPMENT CENTER,27,25,95,ChildCareData,Y
191600684,Los Angeles,PRIVATE,Manhattan Beach,FIRST LUTHERAN CIRCLE OF LOVE PRESCHOOL,142,140,99,ChildCareData,Y
191201781,Los Angeles,PRIVATE,Glendale,FIRST LUTHERAN DAY SCHOOL,29,27,95,ChildCareData,Y
191601858,Los Angeles,PRIVATE,Torrance,FIRST LUTHERAN EARLY EDUCATION CENTER,71,67,94,ChildCareData,Y
197417943,Los Angeles,PRIVATE,Lomita,FIRST LUTHERAN EARLY EDUCATION CENTER AT ST. MARKS,39,37,95,ChildCareData,Y
191200164,Los Angeles,PRIVATE,Los Angeles,FIRST LUTHERAN PRESCHOOL DBA,44,41,95,ChildCareData,Y
191600232,Los Angeles,PRIVATE,Santa Monica,FIRST METHODIST CHURCH NURSERY SCHOOL,120,118,99,ChildCareData,Y
191600233,Los Angeles,PRIVATE,Santa Monica,FIRST PRESBYTERIAN CHC OF SANTA MONICA NURSERY SC,100,82,82,ChildCareData,Y
191201784,Los Angeles,PRIVATE,Los Angeles,FIRST PRESBYTERIAN CHURCH OF GRANADA HILLS,115,110,96,ChildCareData,Y
191800234,Los Angeles,PRIVATE,Los Angeles,FIRST PRESBYTERIAN CHURCH OF HOLLYWOOD PRE-SCHOOL,115,110,96,ChildCareData,Y
191501861,Los Angeles,PRIVATE,Monrovia,FIRST PRESBYTERIAN CHURCH WEEKDAY NURSERY SCHOOL,58,54,93,ChildCareData,Y
197410049,Los Angeles,PRIVATE,Santa Monica,"FIRST SCHOOL, THE",50,42,84,ChildCareData,Y
197410050,Los Angeles,PRIVATE,Santa Monica,"FIRST SCHOOL, THE",50,45,90,ChildCareData,Y
197410051,Los Angeles,PRIVATE,Santa Monica,"FIRST SCHOOL, THE",33,31,95,ChildCareData,Y
191601620,Los Angeles,PRIVATE,Santa Monica,FIRST STEP,29,27,95,ChildCareData,Y
198017987,Los Angeles,PRIVATE,La Crescenta-Montrose,FIRST STEPS,130,125,96,ChildCareData,Y
198005332,Los Angeles,PRIVATE,Artesia,FIRST STEPS CHRISTIAN PRE-SCHOOL,57,55,98,ChildCareData,Y
198001618,Los Angeles,PRIVATE,La Crescenta-Montrose,FIRST STEPS PRESCHOOL,83,81,98,ChildCareData,Y
197402294,Los Angeles,PUBLIC,Los Angeles,FIRST STREET ELEMENTARY SCHOOL ROOM 24,40,38,95,ChildCareData,Y
197402211,Los Angeles,PRIVATE,Palmdale,FIRST UNITED METHODIST PRESCHOOL,84,81,96,ChildCareData,Y
191201786,Los Angeles,PRIVATE,Los Angeles,FIRST UNITED METHODIST PRESCHOOL,43,40,93,ChildCareData,Y
191602850,Los Angeles,PRIVATE,Los Angeles,FIRST YEARS PRESCHOOL,44,41,95,ChildCareData,Y
191570686,Los Angeles,HEAD START,La Puente,FLANNER HEAD START PRESCHOOL,34,32,94,ChildCareData,Y
198006301,Los Angeles,PRIVATE,La Canada Flintridge,"FLINTRIDGE MONTESSORI PRE-SCHOOL & ELEMENTARY, INC",84,82,98,ChildCareData,Y
191870709,Los Angeles,PRIVATE,Los Angeles,FLORENCE-FIRESTONE CHILD CARE CENTER,112,108,96,ChildCareData,Y
198013363,Los Angeles,HEAD START,Los Angeles,FLORES DE VALLE,55,53,98,ChildCareData,Y
191501866,Los Angeles,PRIVATE,Glendora,FOOTHILL CHRISTIAN PRE-SCHOOL,98,96,98,ChildCareData,Y
198010485,Los Angeles,PRIVATE,Glendora,FOOTHILL CHRISTIAN PRESCHOOL,293,290,99,ChildCareData,Y
191596680,Los Angeles,PRIVATE,Duarte,FOOTHILL OAKS ACADEMY,38,36,95,ChildCareData,Y
197412202,Los Angeles,PUBLIC,Santa Clarita,FOSTER FUN FOR FOURS,35,33,95,ChildCareData,Y
191595830,Los Angeles,PUBLIC,La Mirada,FOSTER ROAD STATE PRESCHOOL,24,22,95,ChildCareData,Y
191606202,Los Angeles,PUBLIC,Compton,FOSTER STATE PRESCHOOL,32,30,95,ChildCareData,Y
191870702,Los Angeles,HEAD START,Los Angeles,FOUNTAIN AVENUE HEAD START,64,62,97,ChildCareData,Y
197407345,Los Angeles,PRIVATE,Los Angeles,FOX CHILD DEVELOPMENT CENTER,66,63,95,ChildCareData,Y
197414782,Los Angeles,PUBLIC,Santa Monica,FRANKLIN STATE PRESCHOOL RM.K-30,36,33,92,ChildCareData,Y
198001533,Los Angeles,HEAD START,Montebello,FREMONT ELEMENTARY HEAD START/STATE PRESCHOOL,72,70,98,ChildCareData,Y
197417030,Los Angeles,PRIVATE,Lomita,FRIENDSHIP ACADEMY-LOMITA,45,42,95,ChildCareData,Y
198003054,Los Angeles,PRIVATE,Rowland Heights,FULLERTON CHRISTIAN PRESCHOOL,45,3,7,ChildCareData,Y
191607802,Los Angeles,PUBLIC,Hawaiian Gardens,FURGESON ELEMENTARY SCHOOL.,29,27,95,ChildCareData,Y
191570873,Los Angeles,PUBLIC,Paramount,GAINES ELEMENTARY SCHOOL CDC,23,21,95,ChildCareData,Y
198012201,Los Angeles,PUBLIC,Paramount,GAINES STATE PRESCHOOL,40,38,95,ChildCareData,Y
197410026,Los Angeles,PRIVATE,Los Angeles,GAN CHABAD PRESCHOOL,36,33,92,ChildCareData,Y
197413851,Los Angeles,PRIVATE,Santa Monica,GAN ISRAEL PRESCHOOL,33,29,88,ChildCareData,Y
191203722,Los Angeles,PRIVATE,Los Angeles,GAN ISRAEL PRESCHOOL,146,137,94,ChildCareData,Y
197415337,Los Angeles,PRIVATE,Culver City,GAN WEST PRESCHOOL,38,36,95,ChildCareData,Y
198008126,Los Angeles,PRIVATE,Los Angeles,"GARDEN COOPERATIVE NURSERY SCHOOL, THE",30,22,73,ChildCareData,Y
197401040,Los Angeles,PRIVATE,Santa Monica,GARDEN OF ANGELS PRESCHOOL,62,60,98,ChildCareData,Y
191890350,Los Angeles,HEAD START,Los Angeles,GARDEN OF PROGRESS HEAD START,64,62,98,ChildCareData,Y
191603461,Los Angeles,PRIVATE,Gardena,GARDENA BUDDHIST CHURCH,86,84,98,ChildCareData,Y
191600685,Los Angeles,PRIVATE,Gardena,GARDENA CHRISTIAN ACADEMY,65,63,98,ChildCareData,Y
197413515,Los Angeles,PUBLIC,Gardena,GARDENA EARLY EDUCATION CENTER,138,132,96,ChildCareData,Y
191600254,Los Angeles,PRIVATE,Gardena,GARDENA VALLEY CHRISTIAN PRE-SCHOOL,67,65,98,ChildCareData,Y
197415787,Los Angeles,PUBLIC,Los Angeles,GARDNER ELEMENTARY SCHOOL,37,34,92,ChildCareData,Y
191605046,Los Angeles,PUBLIC,Long Beach,GARFIELD CHILD DEVELOPMENT CENTER/PRESCHOOL,38,36,95,ChildCareData,Y
191598106,Los Angeles,HEAD START,Bell Gardens,GARFIELD ELEMENTARY SCHOOL,54,52,96,ChildCareData,Y
191608474,Los Angeles,HEAD START,Long Beach,GARFIELD HEAD START,69,67,98,ChildCareData,Y
191890351,Los Angeles,PUBLIC,Los Angeles,GATES STREET EARLY EDUCATION CENTER,104,101,97,ChildCareData,Y
197402297,Los Angeles,PUBLIC,Los Angeles,GATES STREET ELEMENTARY SCHOOL ROOM 5,46,43,95,ChildCareData,Y
197417359,Los Angeles,PUBLIC,Los Angeles,GAULT ST. ELEMENTARY SCHOOL CSPP RM. 28,43,40,95,ChildCareData,Y
192001160,Los Angeles,HEAD START,Long Beach,GAVIOTA HEAD START,110,108,99,ChildCareData,Y
198006398,Los Angeles,HEAD START,Baldwin Park,GEDDES,37,35,95,ChildCareData,Y
197414327,Los Angeles,PUBLIC,Los Angeles,GEORGE DE LA TORRE JR. ELEMENTARY SCHOOL LAUP,48,42,88,ChildCareData,Y
191890415,Los Angeles,HEAD START,Los Angeles,GILBERT A. CEDILLO HEAD START,37,35,95,ChildCareData,Y
198012360,Los Angeles,PRIVATE,La Mirada,GIM PLACE,60,58,98,ChildCareData,Y
198017389,Los Angeles,PUBLIC,Los Angeles,GLASSELL PARK EARLY EDUCATION CENTER,132,130,98,ChildCareData,Y
191890355,Los Angeles,PUBLIC,Los Angeles,GLEDHILL STREET EARLY EDUCATION CENTER,118,116,98,ChildCareData,Y
191231198,Los Angeles,PRIVATE,Glendale,GLENDALE ADV. MED. CTR. CHILDREN'S CENTER,37,35,95,ChildCareData,Y
191225998,Los Angeles,PRIVATE,Glendale,GLENDALE C. C. CHILD DEVELOPMENT CENTER,42,39,95,ChildCareData,Y
191201813,Los Angeles,PRIVATE,Glendale,GLENDALE MONTESSORI SCHOOL,62,60,98,ChildCareData,Y
198000616,Los Angeles,PRIVATE,Glendale,GLENDALE PRESBYTERIAN PRESCHOOL,72,70,98,ChildCareData,Y
191205048,Los Angeles,PRIVATE,Glendale,GLENDALE PRESCHOOL AND KINDERGARTEN,63,61,98,ChildCareData,Y
198015719,Los Angeles,PRIVATE,Glendora,GLENDORA UNIFIED SCHOOL DISTRICT PRESCHOOL,53,51,96,ChildCareData,Y
191800796,Los Angeles,PUBLIC,Los Angeles,GLENFELIZ BOULEVARD EARLY EDUCATION CENTER,72,70,98,ChildCareData,Y
198015336,Los Angeles,PUBLIC,Diamond Bar,"GOLDEN SPRINGS CHILD DEVELOPMENT CENTER, ROOM",30,27,90,ChildCareData,Y
191500276,Los Angeles,PRIVATE,Bellflower,GOLDEN WEST PRESCHOOL,81,76,94,ChildCareData,Y
198014691,Los Angeles,HEAD START,Los Angeles,GOOD BEGINNINGS HEAD START,105,103,99,ChildCareData,Y
191501766,Los Angeles,PRIVATE,Arcadia,"GOOD SHEPHERD CHILDREN'S CENTER, THE",49,46,95,ChildCareData,Y
191601892,Los Angeles,PRIVATE,Torrance,GOOD SHEPHERD PRE-SCHOOL,108,1,1,ChildCareData,Y
191600391,Los Angeles,PRIVATE,Long Beach,GRACE FIRST PRESBYTERIAN CHURCH PRESCHOOL,72,70,98,ChildCareData,Y
198010511,Los Angeles,PRIVATE,El Monte,GRACE GARDEN EDUCATION CENTER,41,38,95,ChildCareData,Y
191501893,Los Angeles,PRIVATE,Glendora,GRACE LUTHERAN PRESCHOOL,151,148,98,ChildCareData,Y
191223870,Los Angeles,PRIVATE,Lancaster,GRACE LUTHERAN SCHOOL,26,24,95,ChildCareData,Y
191870721,Los Angeles,PUBLIC,Los Angeles,GRAHAM EARLY EDUCATION CENTER,106,102,96,ChildCareData,Y
197402296,Los Angeles,PUBLIC,Los Angeles,"GRANADA ELEMENTARY SCHOOL, ST. PREK",39,37,95,ChildCareData,Y
191501895,Los Angeles,PRIVATE,Alhambra,GRANADA PARK UNITED METHODIST CHURCH NURSERY SCHO,38,36,95,ChildCareData,Y
197414102,Los Angeles,PRIVATE,Los Angeles,GRANADA PRESCHOOL,94,92,98,ChildCareData,Y
191890358,Los Angeles,PUBLIC,Los Angeles,GRANT STREET EARLY EDUCATION CENTER,79,77,98,ChildCareData,Y
198016200,Los Angeles,PUBLIC,Los Angeles,GRATTS EARLY EDUCATION CENTER,147,145,99,ChildCareData,Y
197410343,Los Angeles,PRIVATE,Santa Clarita,GREAT BEGINNINGS FOR LITTLE KIDS,59,57,98,ChildCareData,Y
191602651,Los Angeles,PRIVATE,Long Beach,GREAT BEGINNINGS INC.,39,37,95,ChildCareData,Y
197415644,Los Angeles,PRIVATE,Los Angeles,"GREAT BEGINNINGS PRESCHOOL, INC.",45,42,95,ChildCareData,Y
191801573,Los Angeles,HEAD START,Los Angeles,GREATER WATTS CHILD CARE CENTER,44,40,91,ChildCareData,Y
197417300,Los Angeles,PRIVATE,Los Angeles,"GREEN BEGINNING COMMUNITY PRESCHOOL, LLC.",54,51,94,ChildCareData,Y
191204021,Los Angeles,PRIVATE,Los Angeles,GREENE GABLES SCHOOL,34,32,95,ChildCareData,Y
191570692,Los Angeles,HEAD START,Whittier,GREENLEAF HEADSTART,54,52,98,ChildCareData,Y
198000822,Los Angeles,HEAD START,Montebello,GREENWOOD ELEMENTARY SCHOOL,74,72,98,ChildCareData,Y
191806026,Los Angeles,HEAD START,Los Angeles,GREGORY PARK HEAD START/STATE PRE SCHOOL,48,45,95,ChildCareData,Y
197407844,Los Angeles,PRIVATE,Redondo Beach,"GROWING GARDEN PRESCHOOL, THE",166,163,98,ChildCareData,Y
197407720,Los Angeles,PRIVATE,Santa Monica,"GROWING PLACE - MARINE PARK CHILDREN'S CENTER, THE",35,33,95,ChildCareData,Y
191671677,Los Angeles,PRIVATE,Santa Monica,"GROWING PLACE, THE",62,60,98,ChildCareData,Y
198017329,Los Angeles,PRIVATE,Alhambra,GROWING TREE PRESCHOOL,35,33,95,ChildCareData,Y
191597080,Los Angeles,HEAD START,Hacienda Heights,HACIENDA LA PUENTE HEAD START/STATE PS-GLENELDER,34,32,95,ChildCareData,Y
191597458,Los Angeles,PUBLIC,La Puente,HACIENDA LA PUENTE PRESCHOOL (LASSALETTE),34,32,95,ChildCareData,Y
191597454,Los Angeles,PUBLIC,Valinda,HACIENDA LA PUENTE PRESCHOOL (VALINDA),42,39,95,ChildCareData,Y
191500952,Los Angeles,PUBLIC,Hacienda Heights,HACIENDA LA PUENTE USD - BIXBY,33,31,95,ChildCareData,Y
198007050,Los Angeles,PUBLIC,La Puente,HACIENDA LA PUENTE USD PRESCHOOL(DE VALLE) ROOM,34,32,95,ChildCareData,Y
198004480,Los Angeles,PUBLIC,La Puente,HACIENDA LA PUENTE USD-BALDWIN,51,49,98,ChildCareData,Y
198000699,Los Angeles,HEAD START,La Puente,HACIENDA LA PUENTE USD-TEMPLE SCHOOL P-4,34,32,95,ChildCareData,Y
198003202,Los Angeles,PUBLIC,La Puente,HACIENDA LA PUENTE USD/CALIFORNIA WEST HEADSTART,33,31,95,ChildCareData,Y
191598532,Los Angeles,PUBLIC,Hacienda Heights,HACIENDA LA PUENTE/HEAD START-KWIS SITE,66,64,98,ChildCareData,Y
198002432,Los Angeles,PUBLIC,La Puente,HACIENDA-LA PUENTE USD E2,33,31,95,ChildCareData,Y
191890359,Los Angeles,PUBLIC,Los Angeles,HADDON AVENUE EARLY EDUCATION CENTER,136,130,96,ChildCareData,Y
197407439,Los Angeles,PRIVATE,Los Angeles,"HALSEY SCHOOLS, INCORPORATED",54,52,98,ChildCareData,Y
191231022,Los Angeles,PUBLIC,Pasadena,HAMILTON PRESCHOOL,53,51,98,ChildCareData,Y
198016630,Los Angeles,PRIVATE,Los Angeles,HAPPY BIRCH ENTERPRISES LP,25,23,95,ChildCareData,Y
191600942,Los Angeles,PRIVATE,Culver City,HAPPYLAND PRESCHOOL,66,64,98,ChildCareData,Y
197415015,Los Angeles,PRIVATE,Lomita,HARBOR HILLS EARLY EDUCATION CENTER,23,21,95,ChildCareData,Y
197405836,Los Angeles,PUBLIC,Torrance,HARBOR-UCLA CHILDREN'S DEVELOPMENT CENTER,44,41,95,ChildCareData,Y
198017157,Los Angeles,PUBLIC,Los Angeles,HARRIETTE EVANS SHIELDS CDC/DREW CHILD DEVELOPMENT,22,20,95,ChildCareData,Y
191599868,Los Angeles,HEAD START,Pomona,HARRISON/CHILD DEVELOPMENT CENTER,64,62,98,ChildCareData,Y
198008722,Los Angeles,PRIVATE,Los Angeles,"HARRY PREGERSON CHILD CARE CENTER, THE",24,22,95,ChildCareData,Y
197416704,Los Angeles,PRIVATE,Los Angeles,HART EARLY EDUC.CAMPUS/CA CHILDREN'S ACADEMY,43,40,95,ChildCareData,Y
198017195,Los Angeles,HEAD START,Long Beach,HART HEAD START,99,97,98,ChildCareData,Y
197415074,Los Angeles,PRIVATE,Los Angeles,HART VILLAGE EARLY EDUCATION CENTER,30,28,95,ChildCareData,Y
191804881,Los Angeles,PRIVATE,Los Angeles,HARVARD PRE-SCHOOL AND KINDERGARTEN,51,49,98,ChildCareData,Y
191202449,Los Angeles,PRIVATE,Pasadena,HASTINGS RANCH NURSERY SCHOOL,137,135,99,ChildCareData,Y
191870741,Los Angeles,PUBLIC,Los Angeles,HAWAIIAN AVENUE EARLY EDUCATION CENTER,125,117,94,ChildCareData,Y
198002131,Los Angeles,PUBLIC,Hawaiian Gardens,HAWAIIAN STATE PRESCHOOL,33,31,95,ChildCareData,Y
191501923,Los Angeles,PRIVATE,Duarte,HAYDEN CHILD CARE CENTER,59,57,98,ChildCareData,Y
197418919,Los Angeles,PRIVATE,Compton,HEAVENLY VISION EDUCATION CENTER INC.,53,50,94,ChildCareData,Y
197417419,Los Angeles,PRIVATE,Los Angeles,HEBREW DISCOVERY CENTER,59,57,98,ChildCareData,Y
191591834,Los Angeles,PRIVATE,La Habra Heights,HEIGHTS CHRISTIAN PRE-SCHOOL,82,80,98,ChildCareData,Y
198006195,Los Angeles,PRIVATE,La Mirada,HEIGHTS CHRISTIAN SCHOOLS,175,173,99,ChildCareData,Y
198012839,Los Angeles,PUBLIC,Lynwood,HELLEN KELLER PRE-SCHOOL,47,44,95,ChildCareData,Y
197418525,Los Angeles,PRIVATE,Los Angeles,HERITAGE CHRISTIAN PRESCHOOL,113,111,98,ChildCareData,Y
197493019,Los Angeles,PRIVATE,Los Angeles,HERITAGE CHRISTIAN PRESCHOOL NORTH CAMPUS,29,27,95,ChildCareData,Y
191604061,Los Angeles,PRIVATE,Torrance,HICKORY TREE PRESCHOOL,91,89,98,ChildCareData,Y
191201842,Los Angeles,PRIVATE,Los Angeles,HIGHLAND HALL SCHOOL,25,14,56,ChildCareData,Y
198017980,Los Angeles,HEAD START,Los Angeles,HIGHLAND PARK HEADSTART,38,36,95,ChildCareData,Y
197400126,Los Angeles,PUBLIC,Santa Clarita,HIGHLANDS PRESCHOOL,33,31,95,ChildCareData,Y
191671164,Los Angeles,PRIVATE,Santa Monica,HILL AN DALE FAMILY LEARNING CENTER COLORADO PLAC,36,34,95,ChildCareData,Y
197418410,Los Angeles,PRIVATE,Los Angeles,HILL POINT MONTESSORI PREPATORY SCHOOL,28,26,93,ChildCareData,Y
191890346,Los Angeles,PUBLIC,Los Angeles,HILLARY BROADOUS EARLY EDUCATION CENTER,110,107,97,ChildCareData,Y
198006555,Los Angeles,HEAD START,Monterey Park,HILLCREST HEAD START/GARVEY SCHOOL DISTRICT,36,34,95,ChildCareData,Y
191226680,Los Angeles,PRIVATE,Pasadena,HILLCREST MONTESSORI SCHOOL,37,35,95,ChildCareData,Y
