FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,STATE,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
198017688,LOS ANGELES,HEAD START,PASADENA,CA,OPTIONS.HEAD START/CDC.ORANGE GROVE,152,149,98,childcare,Y
198017643,LOS ANGELES,HEAD START,PASADENA,CA,OPTIONS.HEAD START/CDC.SCOTT,140,136,97,childcare,Y
198017645,LOS ANGELES,HEAD START,PASADENA,CA,OPTIONS CDC.COVENANT,36,34,95,childcare,Y
198017956,LOS ANGELES,PRIVATE,PASADENA,CA,CHILDREN'S CENTER AT CALTECH,108,106,99,childcare,Y
191202449,LOS ANGELES,PRIVATE,PASADENA,CA,HASTINGS RANCH NURSERY SCHOOL,149,147,99,childcare,Y
198001060,LOS ANGELES,PRIVATE,PASADENA,CA,KIDS KLUB PASADENA,215,212,99,childcare,Y
198001552,LOS ANGELES,PRIVATE,PASADENA,CA,PACIFIC OAKS CHILDREN'S SCHOOL,200,198,99,childcare,Y
191225946,LOS ANGELES,PRIVATE,PASADENA,CA,SUNRISE PRE.SCHOOL,214,211,99,childcare,Y
191291022,LOS ANGELES,PRIVATE,PASADENA,CA,COTTAGE NURSERY SCHOOL,54,52,98,childcare,Y
198009436,LOS ANGELES,PRIVATE,PASADENA,CA,INTERNATIONAL MONTESSORI ACADEMY . WEST CAMPUS,82,80,98,childcare,Y
198015253,LOS ANGELES,PRIVATE,PASADENA,CA,LINDA VISTA CHILDREN'S CENTER,59,57,98,childcare,Y
6962625,LOS ANGELES,PRIVATE,PASADENA,CA,MAYFIELD JUNIOR SCHOOL,50,49,98,kindergarten,Y
6964514,LOS ANGELES,PRIVATE,PASADENA,CA,ST. PHILIP THE APOSTLE,58,56,98,kindergarten,Y
6977490,LOS ANGELES,PRIVATE,PASADENA,CA,CHANDLER SCHOOL,66,64,98,7th grade,Y
6962625,LOS ANGELES,PRIVATE,PASADENA,CA,MAYFIELD JUNIOR SCHOOL,63,61,98,7th grade,Y
6935589,LOS ANGELES,PRIVATE,PASADENA,CA,POLYTECHNIC SCHOOL,76,74,98,7th grade,Y
6936264,LOS ANGELES,PRIVATE,PASADENA,CA,WESTRIDGE SCHOOL FOR GIRLS,55,53,98,7th grade,Y
192004344,LOS ANGELES,PRIVATE,PASADENA,CA,PASADENA CHRISTIAN PRESCHOOL,123,121,98,childcare,Y
191202451,LOS ANGELES,PRIVATE,PASADENA,CA,"LAKE AVENUE CHURCH NURSERY SCHOOL, THE",161,157,98,childcare,Y
198005544,LOS ANGELES,PRIVATE,PASADENA,CA,SAN MARINO MONTESSORI SCHOOL,61,59,97,childcare,Y
198004770,LOS ANGELES,PRIVATE,PASADENA,CA,"ALTADENA NURSERY SCHOOL, INC.",47,44,95,childcare,Y
198019315,LOS ANGELES,PRIVATE,PASADENA,CA,"CHALK OF PASADENA, LLC",30,28,95,childcare,Y
198016427,LOS ANGELES,PRIVATE,PASADENA,CA,CHILD EDUCATIONAL CTR. CO.OPERATIVE PS AT CALTECH,38,36,95,childcare,Y
198018625,LOS ANGELES,PRIVATE,PASADENA,CA,DISCOVERY DAYS ELC PRESCHOOL,22,20,95,childcare,Y
198019029,LOS ANGELES,PRIVATE,PASADENA,CA,ENCHANTED CASTLE PASADENA MONTESSORI SCHOOL,40,38,95,childcare,Y
198013368,LOS ANGELES,PRIVATE,PASADENA,CA,FAIR OAKS PRESCHOOL,34,32,95,childcare,Y
191226680,LOS ANGELES,PRIVATE,PASADENA,CA,HILLCREST MONTESSORI SCHOOL,39,37,95,childcare,Y
198001486,LOS ANGELES,PRIVATE,PASADENA,CA,LAKE AVENUE PRESCHOOL,46,43,95,childcare,Y
198012911,LOS ANGELES,PRIVATE,PASADENA,CA,LIVING WAY DAY CARE CENTER,41,38,95,childcare,Y
198017586,LOS ANGELES,PRIVATE,PASADENA,CA,MENTOR AVENUE PRESCHOOL,39,37,95,childcare,Y
191232316,LOS ANGELES,PRIVATE,PASADENA,CA,NEW HORIZON SCHOOL,35,33,95,childcare,Y
198006504,LOS ANGELES,PRIVATE,PASADENA,CA,OAK KNOLL KINDERHAUS MONTESSORI SCHOOL,33,31,95,childcare,Y
191203005,LOS ANGELES,PRIVATE,PASADENA,CA,OUR SCHOOL,48,45,95,childcare,Y
198017126,LOS ANGELES,PRIVATE,PASADENA,CA,SUNDANCE CHILDCARE CENTER,32,30,95,childcare,Y
6960785,LOS ANGELES,PRIVATE,PASADENA,CA,ASSUMPTION OF THE BLESSED VIRGIN,22,20,95,kindergarten,Y
6977490,LOS ANGELES,PRIVATE,PASADENA,CA,CHANDLER SCHOOL,43,40,95,kindergarten,Y
6935589,LOS ANGELES,PRIVATE,PASADENA,CA,POLYTECHNIC SCHOOL,44,41,95,kindergarten,Y
6963367,LOS ANGELES,PRIVATE,PASADENA,CA,ST. ANDREW ELEMENTARY,42,39,95,kindergarten,Y
6954069,LOS ANGELES,PRIVATE,PASADENA,CA,ST. GREGORY'S A. & M.HOVSEPIAN SCHOOL,21,19,95,kindergarten,Y
6960785,LOS ANGELES,PRIVATE,PASADENA,CA,ASSUMPTION OF THE BLESSED VIRGIN,32,30,95,7th grade,Y
6979827,LOS ANGELES,PRIVATE,PASADENA,CA,HIGH POINT ACADEMY,39,37,95,7th grade,Y
6968093,LOS ANGELES,PRIVATE,PASADENA,CA,PASADENA CHRISTIAN SCHOOL,45,42,95,7th grade,Y
6982979,LOS ANGELES,PRIVATE,PASADENA,CA,SEQUOYAH SCHOOL,32,30,95,7th grade,Y
6963367,LOS ANGELES,PRIVATE,PASADENA,CA,ST. ANDREW ELEMENTARY,31,29,95,7th grade,Y
6964514,LOS ANGELES,PRIVATE,PASADENA,CA,ST. PHILIP THE APOSTLE,38,36,95,7th grade,Y
198017931,LOS ANGELES,PRIVATE,PASADENA,CA,B'NAI SIMCHA JEWISH COMMUNITY PRESCHOOL,65,62,95,childcare,Y
191232594,LOS ANGELES,PRIVATE,PASADENA,CA,L.& H. TAVLIAN CHILD CARE CENTER,49,46,94,childcare,Y
198013009,LOS ANGELES,PRIVATE,PASADENA,CA,LYCEE INTERNATIONAL DE LOS ANGELES,37,34,92,childcare,Y
6979827,LOS ANGELES,PRIVATE,PASADENA,CA,HIGH POINT ACADEMY,38,35,92,kindergarten,Y
7096076,LOS ANGELES,PRIVATE,PASADENA,CA,"WAVERLY SCHOOL, THE",38,35,92,7th grade,Y
6982979,LOS ANGELES,PRIVATE,PASADENA,CA,SEQUOYAH SCHOOL,29,26,90,kindergarten,Y
198017845,LOS ANGELES,PRIVATE,PASADENA,CA,PASADENA PRESCHOOL ACADEMY,94,85,90,childcare,Y
198002397,LOS ANGELES,PRIVATE,PASADENA,CA,PASADENA CITY COLLEGE CHILD DEVELOPMENT CENTER,70,61,87,childcare,Y
6968093,LOS ANGELES,PRIVATE,PASADENA,CA,PASADENA CHRISTIAN SCHOOL,58,49,84,kindergarten,Y
7096076,LOS ANGELES,PRIVATE,PASADENA,CA,"WAVERLY SCHOOL, THE",23,18,78,kindergarten,Y
6021554,LOS ANGELES,PUBLIC,PASADENA,CA,DON BENITO FUNDAMENTAL,103,101,99,kindergarten,Y
6021679,LOS ANGELES,PUBLIC,PASADENA,CA,LONGFELLOW (HENRY W.) ELEMENTARY,105,103,99,kindergarten,Y
6120265,LOS ANGELES,PUBLIC,PASADENA,CA,MCKINLEY,143,141,99,kindergarten,Y
1931062,LOS ANGELES,PUBLIC,PASADENA,CA,BLAIR HIGH,138,136,99,7th grade,Y
1931674,LOS ANGELES,PUBLIC,PASADENA,CA,MARSHALL FUNDAMENTAL,299,296,99,7th grade,Y
6120265,LOS ANGELES,PUBLIC,PASADENA,CA,MCKINLEY,127,125,99,7th grade,Y
6021752,LOS ANGELES,PUBLIC,PASADENA,CA,WASHINGTON MIDDLE,163,161,99,7th grade,Y
6058499,LOS ANGELES,PUBLIC,PASADENA,CA,WOODROW WILSON MIDDLE,173,171,99,7th grade,Y
198001765,LOS ANGELES,PUBLIC,PASADENA,CA,FIELD EARLY CHILDHOOD PROGRAM,50,49,98,childcare,Y
191230990,LOS ANGELES,PUBLIC,PASADENA,CA,WEBSTER PRESCHOOL,51,49,98,childcare,Y
6021612,LOS ANGELES,PUBLIC,PASADENA,CA,HAMILTON ELEMENTARY,96,94,98,kindergarten,Y
1932409,LOS ANGELES,PUBLIC,PASADENA,CA,NORMA COOMBS ELEMENTARY,74,72,98,kindergarten,Y
6021711,LOS ANGELES,PUBLIC,PASADENA,CA,ROOSEVELT,51,49,98,kindergarten,Y
6021729,LOS ANGELES,PUBLIC,PASADENA,CA,SAN RAFAEL ELEMENTARY,74,72,98,kindergarten,Y
6119549,LOS ANGELES,PUBLIC,PASADENA,CA,WASHINGTON ELEMENTARY,96,94,98,kindergarten,Y
1996263,LOS ANGELES,PUBLIC,PASADENA,CA,OPPORTUNITIES FOR LEARNING . SANTA CLARITA,77,75,98,7th grade,Y
6021778,LOS ANGELES,PUBLIC,PASADENA,CA,WILLARD ELEMENTARY,116,114,98,kindergarten,Y
1996479,LOS ANGELES,PUBLIC,PASADENA,CA,OPPORTUNITIES FOR LEARNING . BALDWIN PARK,124,122,98,7th grade,Y
6021638,LOS ANGELES,PUBLIC,PASADENA,CA,JEFFERSON ELEMENTARY,89,86,97,kindergarten,Y
6021760,LOS ANGELES,PUBLIC,PASADENA,CA,DANIEL WEBSTER,54,52,96,kindergarten,Y
191231022,LOS ANGELES,PUBLIC,PASADENA,CA,HAMILTON PRESCHOOL,39,37,95,childcare,Y
191290371,LOS ANGELES,PUBLIC,PASADENA,CA,JEFFERSON CHILDRENS CENTER,40,38,95,childcare,Y
191227184,LOS ANGELES,PUBLIC,PASADENA,CA,JEFFERSON PRESCHOOL,38,36,95,childcare,Y
191290460,LOS ANGELES,PUBLIC,PASADENA,CA,LONGFELLOW CHILDREN'S CENTER,40,38,95,childcare,Y
191230998,LOS ANGELES,PUBLIC,PASADENA,CA,LONGFELLOW EARLY CHILDHOOD PROGRAM (ECP),34,32,95,childcare,Y
198000348,LOS ANGELES,PUBLIC,PASADENA,CA,SAN RAFAEL EARLY CHILDHOOD PROGRAM,47,44,95,childcare,Y
198004054,LOS ANGELES,PUBLIC,PASADENA,CA,WASHINGTON ACCELERATED SCHOOL ECP,27,25,95,childcare,Y
191290432,LOS ANGELES,PUBLIC,PASADENA,CA,WILLARD CHILDREN'S CENTER,47,44,95,childcare,Y
191231000,LOS ANGELES,PUBLIC,PASADENA,CA,WILLARD PRESCHOOL,40,38,95,childcare,Y
6021547,LOS ANGELES,PUBLIC,PASADENA,CA,CLEVELAND ELEMENTARY,31,29,94,kindergarten,Y
6021570,LOS ANGELES,PUBLIC,PASADENA,CA,FIELD (EUGENE) ELEMENTARY,80,75,94,kindergarten,Y
6021687,LOS ANGELES,PUBLIC,PASADENA,CA,MADISON ELEMENTARY,99,85,86,kindergarten,Y
191227188,LOS ANGELES,PUBLIC,PASADENA,CA,MADISON PRESCHOOL,28,18,64,childcare,Y
6108542,LOS ANGELES,PUBLIC,PEARBLOSSOM,CA,PEARBLOSSOM ELEMENTARY,52,50,96,kindergarten,Y
6108542,LOS ANGELES,PUBLIC,PEARBLOSSOM,CA,PEARBLOSSOM ELEMENTARY,33,31,95,7th grade,Y
198018287,LOS ANGELES,HEAD START,PICO RIVERA,CA,PLAZA DE LA RAZA . MAIZELAND,125,123,99,childcare,Y
198014619,LOS ANGELES,HEAD START,PICO RIVERA,CA,PIO PICO CENTER,71,69,97,childcare,Y
198005683,LOS ANGELES,HEAD START,PICO RIVERA,CA,MONTEBELLO GARDENS HEAD START,38,36,95,childcare,Y
191598990,LOS ANGELES,HEAD START,PICO RIVERA,CA,UNITED METHODIST CHURCH,30,28,95,childcare,Y
198012883,LOS ANGELES,PRIVATE,PICO RIVERA,CA,CUMORAH KIDS,53,51,98,childcare,Y
6963920,LOS ANGELES,PRIVATE,PICO RIVERA,CA,ST. HILARY ELEMENTARY,24,22,95,kindergarten,Y
6963920,LOS ANGELES,PRIVATE,PICO RIVERA,CA,ST. HILARY ELEMENTARY,23,21,95,7th grade,Y
198008369,LOS ANGELES,PRIVATE,PICO RIVERA,CA,ARMENIAN MESROBIAN PRESCHOOL,30,27,90,childcare,Y
6934202,LOS ANGELES,PRIVATE,PICO RIVERA,CA,ARMENIAN MESROBIAN,24,16,67,7th grade,Y
191570991,LOS ANGELES,PUBLIC,PICO RIVERA,CA,MAOF CHILD CARE CENTER/PICO RIVERA,105,103,99,childcare,Y
6013379,LOS ANGELES,PUBLIC,PICO RIVERA,CA,RIO VISTA ELEMENTARY,101,99,99,kindergarten,Y
6013387,LOS ANGELES,PUBLIC,PICO RIVERA,CA,RIVERA ELEMENTARY,118,116,99,kindergarten,Y
6061287,LOS ANGELES,PUBLIC,PICO RIVERA,CA,NORTH PARK ACADEMY OF THE ARTS,233,230,99,7th grade,Y
6061295,LOS ANGELES,PUBLIC,PICO RIVERA,CA,RIVERA MIDDLE,255,252,99,7th grade,Y
6057681,LOS ANGELES,PUBLIC,PICO RIVERA,CA,STEAM ACADEMY @ BURKE,204,201,99,7th grade,Y
191598776,LOS ANGELES,PUBLIC,PICO RIVERA,CA,SO RANCHITO ELEM SCHOOL SITE (ROOM K2),54,52,98,childcare,Y
6013304,LOS ANGELES,PUBLIC,PICO RIVERA,CA,BIRNEY TECH ACADEMY,74,72,98,kindergarten,Y
6013338,LOS ANGELES,PUBLIC,PICO RIVERA,CA,MAGEE ACADEMY OF ARTS & SCIENCES,86,84,98,kindergarten,Y
6013353,LOS ANGELES,PUBLIC,PICO RIVERA,CA,NORTH RANCHITO ELEMENTARY,87,85,98,kindergarten,Y
6013403,LOS ANGELES,PUBLIC,PICO RIVERA,CA,SOUTH RANCHITO DUAL LANGUAGE ACADEMY,85,83,98,kindergarten,Y
6020614,LOS ANGELES,PUBLIC,PICO RIVERA,CA,MONTEBELLO GARDENS ELEMENTARY,70,68,98,kindergarten,Y
6013411,LOS ANGELES,PUBLIC,PICO RIVERA,CA,VALENCIA ACADEMY OF THE ARTS,55,53,96,kindergarten,Y
6013312,LOS ANGELES,PUBLIC,PICO RIVERA,CA,DURFEE ELEMENTARY,71,68,96,kindergarten,Y
198007161,LOS ANGELES,PUBLIC,PICO RIVERA,CA,BIRNEY ELEMENTARY SCHOOL,38,36,95,childcare,Y
198007163,LOS ANGELES,PUBLIC,PICO RIVERA,CA,DURFEE ELEMENTARY SCHOOL,33,31,95,childcare,Y
198007160,LOS ANGELES,PUBLIC,PICO RIVERA,CA,MAGEE ELEMENTARY SCHOOL,42,39,95,childcare,Y
198004813,LOS ANGELES,PUBLIC,PICO RIVERA,CA,MARY E. MELLER ELEMENTARY SCHOOL,30,28,95,childcare,Y
191598778,LOS ANGELES,PUBLIC,PICO RIVERA,CA,NORTH RANCHITO ELEMENTARY SCHOOL SITE,37,35,95,childcare,Y
198007164,LOS ANGELES,PUBLIC,PICO RIVERA,CA,RIO VISTA ELEMENTARY SCHOOL,37,35,95,childcare,Y
198007162,LOS ANGELES,PUBLIC,PICO RIVERA,CA,RIVERA ELEMENTARY SCHOOL,37,35,95,childcare,Y
191598774,LOS ANGELES,PUBLIC,PICO RIVERA,CA,VALENCIA ELEMENTARY SCHOOL,28,26,93,childcare,Y
197401427,LOS ANGELES,PRIVATE,PLAYA DEL REY,CA,DEL REY CHRISTIAN CHILDREN'S CENTER,45,42,95,childcare,Y
6018709,LOS ANGELES,PUBLIC,PLAYA DEL REY,CA,PASEO DEL REY FUNDAMENTAL,40,37,93,kindergarten,Y
126383,LOS ANGELES,PUBLIC,PLAYA VISTA,CA,PLAYA VISTA ELEMENTARY,137,128,93,kindergarten,Y
191597494,LOS ANGELES,HEAD START,POMONA,CA,ARROYO/CHILD DEVELOPMENT CENTER,119,117,99,childcare,Y
191597486,LOS ANGELES,HEAD START,POMONA,CA,MADISON/CHILD DEVELOPMENT CENTER,175,173,99,childcare,Y
198006470,LOS ANGELES,HEAD START,POMONA,CA,ALLISON CHILD DEVELOPMENT CENTER,69,67,98,childcare,Y
191570658,LOS ANGELES,HEAD START,POMONA,CA,EMERSON/CHILD DEVELOPMENT CENTER,56,54,98,childcare,Y
191599868,LOS ANGELES,HEAD START,POMONA,CA,HARRISON/CHILD DEVELOPMENT CENTER,64,62,98,childcare,Y
191598114,LOS ANGELES,HEAD START,POMONA,CA,KINGSLEY/CHILD DEVELOPMENT CENTER,56,54,98,childcare,Y
191597498,LOS ANGELES,HEAD START,POMONA,CA,LEXINGTON/CHILD DEVELOPMENT CENTER,66,64,98,childcare,Y
198016667,LOS ANGELES,HEAD START,POMONA,CA,LOPEZ CHILD DEVELOPMENT CENTER,64,62,98,childcare,Y
198014328,LOS ANGELES,HEAD START,POMONA,CA,OPTIONS EARLY LEARNING CENTER.POMONA,51,49,98,childcare,Y
191599870,LOS ANGELES,HEAD START,POMONA,CA,PHILADELPHIA/CHILD DEVELOPMENT CENTER,59,57,98,childcare,Y
198002364,LOS ANGELES,HEAD START,POMONA,CA,ROOSEVELT CHILD DEVELOPMENT CENTER,55,53,98,childcare,Y
198000707,LOS ANGELES,HEAD START,POMONA,CA,SAN ANTONIO CHILD DEVELOPMENT CENTER,79,77,98,childcare,Y
191598242,LOS ANGELES,HEAD START,POMONA,CA,VEJAR/CHILD DEVELOPMENT CENTER,88,86,98,childcare,Y
198013698,LOS ANGELES,HEAD START,POMONA,CA,CORTEZ CHILD DEVELOPMENT CENTER,32,30,95,childcare,Y
198016328,LOS ANGELES,HEAD START,POMONA,CA,"LINCOLN CHILD DEVELOPMENT CENTER, ROOM 1A",38,36,95,childcare,Y
198019051,LOS ANGELES,HEAD START,POMONA,CA,"MENDOZA C.D.C., RM. P9",37,35,95,childcare,Y
198014602,LOS ANGELES,HEAD START,POMONA,CA,MONTVUE CHILD DEVELOPMENT CENTER,24,22,95,childcare,Y
191597488,LOS ANGELES,HEAD START,POMONA,CA,SAN JOSE/CHILD DEVELOPMENT CENTER,20,19,95,childcare,Y
191597496,LOS ANGELES,HEAD START,POMONA,CA,WESTMONT/CHILD DEVELOPMENT CENTER,32,30,95,childcare,Y
198016871,LOS ANGELES,PRIVATE,POMONA,CA,MCKINLEY MONTESSORI ACADEMY,65,63,98,childcare,Y
191570863,LOS ANGELES,PRIVATE,POMONA,CA,L.A. COUNTY FAIR ASSOC. CHILD DEVELOPMENT CENTER,108,105,97,childcare,Y
191503823,LOS ANGELES,PRIVATE,POMONA,CA,CAL POLY CHILD CARE CENTER,75,73,97,childcare,Y
191500557,LOS ANGELES,PRIVATE,POMONA,CA,FIRST CHRISTIAN CHURCH CHILD DEVELOPMENT CENTER,33,31,95,childcare,Y
192000534,LOS ANGELES,PRIVATE,POMONA,CA,INLAND PRE.SCHOOL & KINDERGARTEN,30,28,95,childcare,Y
191594012,LOS ANGELES,PRIVATE,POMONA,CA,TEMPLE BETH ISRAEL PRESCHOOL,39,37,95,childcare,Y
6964217,LOS ANGELES,PRIVATE,POMONA,CA,ST. MADELEINE CATHOLIC SCHOOL,30,28,95,kindergarten,Y
6141915,LOS ANGELES,PRIVATE,POMONA,CA,POMONA CATHOLIC MIDDLE SCHOOL,40,38,95,7th grade,Y
191504348,LOS ANGELES,PRIVATE,POMONA,CA,"SALVATION ARMY DAY CARE CENTER, THE",46,40,87,childcare,Y
6021802,LOS ANGELES,PUBLIC,POMONA,CA,ARROYO ELEMENTARY,102,100,99,kindergarten,Y
6108914,LOS ANGELES,PUBLIC,POMONA,CA,VEJAR ELEMENTARY,125,123,99,kindergarten,Y
6058507,LOS ANGELES,PUBLIC,POMONA,CA,EMERSON MIDDLE,225,222,99,7th grade,Y
6061634,LOS ANGELES,PUBLIC,POMONA,CA,FREMONT ACADEMY OF ENGINEERING AND DESIGN,164,162,99,7th grade,Y
6061642,LOS ANGELES,PUBLIC,POMONA,CA,PALOMARES ACADEMY OF HEALTH SCIENCE,104,102,99,7th grade,Y
6058523,LOS ANGELES,PUBLIC,POMONA,CA,SIMONS MIDDLE,319,315,99,7th grade,Y
6108914,LOS ANGELES,PUBLIC,POMONA,CA,VEJAR ELEMENTARY,102,100,99,7th grade,Y
111054,LOS ANGELES,PUBLIC,POMONA,CA,CORTEZ ELEMENTARY,72,70,98,kindergarten,Y
6021943,LOS ANGELES,PUBLIC,POMONA,CA,ROOSEVELT ELEMENTARY,99,97,98,kindergarten,Y
6112437,LOS ANGELES,PUBLIC,POMONA,CA,SAN ANTONIO ELEMENTARY,66,64,98,kindergarten,Y
6021950,LOS ANGELES,PUBLIC,POMONA,CA,SAN JOSE ELEMENTARY,95,93,98,kindergarten,Y
6021968,LOS ANGELES,PUBLIC,POMONA,CA,WASHINGTON ELEMENTARY,95,93,98,kindergarten,Y
111054,LOS ANGELES,PUBLIC,POMONA,CA,CORTEZ ELEMENTARY,96,94,98,7th grade,Y
6021885,LOS ANGELES,PUBLIC,POMONA,CA,LEXINGTON ELEMENTARY,54,52,98,7th grade,Y
6021950,LOS ANGELES,PUBLIC,POMONA,CA,SAN JOSE ELEMENTARY,55,53,98,7th grade,Y
6021877,LOS ANGELES,PUBLIC,POMONA,CA,KINGSLEY ELEMENTARY,120,118,98,kindergarten,Y
1996693,LOS ANGELES,PUBLIC,POMONA,CA,SCHOOL OF ARTS AND ENTERPRISE,123,120,98,7th grade,Y
111047,LOS ANGELES,PUBLIC,POMONA,CA,LOPEZ ELEMENTARY,127,125,98,kindergarten,Y
6058515,LOS ANGELES,PUBLIC,POMONA,CA,MARSHALL MIDDLE,428,420,98,7th grade,Y
6021901,LOS ANGELES,PUBLIC,POMONA,CA,MADISON ELEMENTARY,91,88,97,kindergarten,Y
6021786,LOS ANGELES,PUBLIC,POMONA,CA,ALCOTT ELEMENTARY,120,115,96,kindergarten,Y
6021935,LOS ANGELES,PUBLIC,POMONA,CA,PHILADELPHIA ELEMENTARY,72,69,96,kindergarten,Y
6021885,LOS ANGELES,PUBLIC,POMONA,CA,LEXINGTON ELEMENTARY,84,81,96,kindergarten,Y
6101133,LOS ANGELES,PUBLIC,POMONA,CA,DECKER ELEMENTARY,102,98,96,kindergarten,Y
6021794,LOS ANGELES,PUBLIC,POMONA,CA,ALLISON ELEMENTARY,45,42,95,kindergarten,Y
6021927,LOS ANGELES,PUBLIC,POMONA,CA,BARFIELD ELEMENTARY,43,40,95,kindergarten,Y
6021851,LOS ANGELES,PUBLIC,POMONA,CA,HARRISON ELEMENTARY,43,40,95,kindergarten,Y
6021869,LOS ANGELES,PUBLIC,POMONA,CA,KELLOGG POLYTECHNIC ELEMENTARY,49,46,95,kindergarten,Y
6021893,LOS ANGELES,PUBLIC,POMONA,CA,LINCOLN ELEMENTARY,48,45,95,kindergarten,Y
6021919,LOS ANGELES,PUBLIC,POMONA,CA,MONTVUE ELEMENTARY,46,43,95,kindergarten,Y
6108922,LOS ANGELES,PUBLIC,POMONA,CA,RANCH HILLS ELEMENTARY,49,46,95,kindergarten,Y
6021976,LOS ANGELES,PUBLIC,POMONA,CA,WESTMONT ELEMENTARY,49,46,95,kindergarten,Y
6021851,LOS ANGELES,PUBLIC,POMONA,CA,HARRISON ELEMENTARY,36,34,95,7th grade,Y
6021984,LOS ANGELES,PUBLIC,POMONA,CA,LA VERNE SCIENCE AND TECHNOLOGY CHARTER,32,30,94,kindergarten,Y
191231218,LOS ANGELES,PRIVATE,PORTER RANCH,CA,LITTLE SHEPHERD'S LEARNING CENTER,135,133,99,childcare,Y
126607,LOS ANGELES,PUBLIC,PORTER RANCH,CA,PORTER RANCH COMMUNITY,120,118,99,7th grade,Y
6071435,LOS ANGELES,PUBLIC,PORTER RANCH,CA,CASTLEBAY LANE CHARTER,117,115,98,kindergarten,Y
126607,LOS ANGELES,PUBLIC,PORTER RANCH,CA,PORTER RANCH COMMUNITY,158,152,96,kindergarten,Y
197400523,LOS ANGELES,PRIVATE,QUARTZ HILL,CA,FATHER SERRA'S MISSION BELL PRESCHOOL,53,51,98,childcare,Y
6023584,LOS ANGELES,PUBLIC,QUARTZ HILL,CA,QUARTZ HILL ELEMENTARY,134,129,96,kindergarten,Y
6963318,LOS ANGELES,PRIVATE,RANCHO DOMINGUEZ,CA,ST. ALBERT THE GREAT ELEMENTARY SCHOOL,35,33,95,kindergarten,Y
6963318,LOS ANGELES,PRIVATE,RANCHO DOMINGUEZ,CA,ST. ALBERT THE GREAT ELEMENTARY SCHOOL,25,23,95,7th grade,Y
191603494,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,CHRIST LUTHERAN PRESCHOOL,50,49,98,childcare,Y
191603320,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,NER TAMID PRE.SCHOOL,50,49,98,childcare,Y
197411693,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,MIRALESTE EARLY LEARNING CENTER,123,120,98,childcare,Y
197408362,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,P.V. PENINSULA MONTESSORI SCHOOL,97,94,97,childcare,Y
191605264,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,MT. OLIVE LUTHERAN CHURCH PRESCHOOL,45,42,95,childcare,Y
191602167,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,PENINSULA COMMUNITY CHURCH PRESCHOOL,39,37,95,childcare,Y
191602192,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,PORTUGUESE BEND COOPERATIVE NURSERY SCHOOL,28,26,95,childcare,Y
191600666,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,ST PETER'S BY THE SEA PRESBYTERIAN CHURCH,39,37,95,childcare,Y
6960942,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,CHRIST LUTHERAN CHURCH AND SCHOOL,20,19,95,7th grade,Y
6964035,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,ST. JOHN FISHER ELEMENTARY,24,22,95,7th grade,Y
197420014,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,PACIFIC SAGE PRESCHOOL,36,34,94,childcare,Y
197492948,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,"BRIGHTER DAYS MONTESSORI SCHOOL, LLC",69,59,86,childcare,Y
6061436,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,RUDECINDA SEPULVEDA DODSON MIDDLE,327,323,99,7th grade,Y
6021331,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,MIRALESTE INTERMEDIATE,300,297,99,7th grade,Y
6117584,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,RIDGECREST INTERMEDIATE,288,285,99,7th grade,Y
6016661,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,CRESTWOOD STREET ELEMENTARY,85,83,98,kindergarten,Y
6021307,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,CORNERSTONE AT PEDREGAL ELEMENTARY,78,76,98,kindergarten,Y
6021273,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,MIRA CATALINA ELEMENTARY,59,57,98,kindergarten,Y
6021315,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,POINT VICENTE ELEMENTARY,66,64,98,kindergarten,Y
6021372,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,VISTA GRANDE ELEMENTARY,71,69,98,kindergarten,Y
6021349,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,SILVER SPUR ELEMENTARY,103,100,97,kindergarten,Y
6021356,LOS ANGELES,PUBLIC,RANCHO PALOS VERDES,CA,SOLEADO ELEMENTARY,71,68,96,kindergarten,Y
197419681,LOS ANGELES,PRIVATE,RANCHO PALOS VERDES,CA,PALOS VERDES MONTESSORI ACADEMY,96,83,86,childcare,Y
