facility_num,county,is_public,city,facility_name,enrollment,n,pct,reported,vac_info_type
,Stanislaus,PUBLIC,Modesto,WESTPORT STATE PRESCHOOL,50.0,50.0,100.0,Y,ChildCareData
,Stanislaus,PUBLIC,Modesto,WILSON PRE-SCHOOL,45.0,43.0,95.55555555555559,Y,ChildCareData
,Stanislaus,PUBLIC,Modesto,WRIGHT START CHILD DEVELOPMENT CENTER,88.0,87.0,98.8636363636364,Y,ChildCareData
,Stanislaus,PUBLIC,Modesto,Y.C.C.D. M.J.C. CAMPUS CHILD CARE CENTER,37.0,33.0,89.18918918918921,Y,ChildCareData
,Sutter,HEAD START,Live Oak,E CENTER Headstart/Early Headstart,79.0,73.0,92.4050632911392,Y,ChildCareData
,Sutter,HEAD START,Yuba City,E CENTER HS PGMS - FAIRGROUNDS CENTER,102.0,95.0,93.13725490196079,Y,ChildCareData
,Sutter,HEAD START,Yuba City,E CENTER HS PGMS - FEATHER DOWN CENTER,34.0,28.0,82.3529411764706,Y,ChildCareData
,Sutter,HEAD START,Live Oak,E CENTER HS PGMS - LIVE OAK APRICOT CENTER,24.0,24.0,100.0,Y,ChildCareData
,Sutter,HEAD START,Yuba City,E CENTER HS PGMS - YUBA CITY CENTER,54.0,50.0,92.5925925925926,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,CREATIVE KIDS - PRESCHOOL,37.0,28.0,75.6756756756757,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,CREATIVE KIDS PRESCHOOL - LINCOLN RD.,44.0,33.0,75.0,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,FUSION PRESCHOOL ACADEMY 2,22.0,19.0,86.3636363636364,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,GOOD SHEPHERD NURSERY SCHOOL,60.0,54.0,90.0,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,GRACE CHRISTIAN PRESCHOOL,10.0,8.0,80.0,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,HOLY ANGELS PRESCHOOL,30.0,30.0,100.0,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,JOYFUL NOISE NURSERY SCHOOL,33.0,32.0,96.969696969697,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,KIDZ TOWN PRESCHOOL CENTER,14.0,13.0,92.8571428571429,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,LITTLE RASCALS PRESCHOOL,35.0,33.0,94.2857142857143,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,MOTHER GOOSE NURSERY SCHOOL,27.0,26.0,96.29629629629628,Y,ChildCareData
,Sutter,PRIVATE,Live Oak,MOTHER'S HOUSE PRESCHOOL,18.0,18.0,100.0,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,NEW ADVENTURES PRESCHOOL,86.0,85.0,98.83720930232559,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,NOAH'S ARK PRESCHOOL,29.0,27.0,93.1034482758621,Y,ChildCareData
,Sutter,PRIVATE,Yuba City,"YUBA SUTTER RAINBOW MONTESSORI SCHOOL, LTD.",16.0,15.0,93.75,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,APRIL LANE CHILD DEVELOPMENT PROGRAMS,48.0,44.0,91.6666666666667,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,BERNARD DRIVE STATE PRESCHOOL,48.0,44.0,91.6666666666667,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,BRIDGE STREET SCHOOL,48.0,46.0,95.8333333333333,Y,ChildCareData
,Sutter,PUBLIC,Sutter,BRITTAN STATE PRESCHOOL,42.0,42.0,100.0,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,JACK AND JILL PLAYSCHOOL,49.0,47.0,95.9183673469388,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,KING AVENUE STATE PRESCHOOL,48.0,45.0,93.75,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,LINCOLN STATE PRESCHOOL,48.0,45.0,93.75,Y,ChildCareData
,Sutter,PUBLIC,Live Oak,LIVE OAK CHILD CARE CENTER,44.0,42.0,95.4545454545455,Y,ChildCareData
,Sutter,PUBLIC,East Nicolaus,MARCUM-ILLINOIS PRESCHOOL,24.0,23.0,95.8333333333333,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,PARK AVENUE PRE-KINDERGARTEN,48.0,48.0,100.0,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,WEST WALTON STATE PRESCHOOL,48.0,47.0,97.9166666666667,Y,ChildCareData
,Sutter,PUBLIC,Yuba City,YUBA CITY CHILDREN'S CENTER,83.0,82.0,98.7951807228916,Y,ChildCareData
,Tehama,HEAD START,Corning,CORNING HEAD START CENTER,76.0,75.0,98.68421052631581,Y,ChildCareData
,Tehama,HEAD START,Corning,E CENTER HS PGMS-RICHFIELD CENTER,21.0,20.0,95.23809523809521,Y,ChildCareData
,Tehama,HEAD START,Red Bluff,HAPPY TRAILS HEAD START,38.0,38.0,100.0,Y,ChildCareData
,Tehama,HEAD START,Corning,MAYWOOD HEAD START/INCLUSION,36.0,36.0,100.0,Y,ChildCareData
,Tehama,HEAD START,Red Bluff,RED BLUFF HEAD START CENTER,37.0,37.0,100.0,Y,ChildCareData
,Tehama,HEAD START,Tehama,TEHAMA CENTER,51.0,49.0,96.078431372549,Y,ChildCareData
,Tehama,HEAD START,Corning,WEST STREET HEAD START,17.0,17.0,100.0,Y,ChildCareData
,Tehama,PRIVATE,Corning,BUSY BEES PRESCHOOL,38.0,38.0,100.0,Y,ChildCareData
,Tehama,PRIVATE,Red Bluff,FIRST CHURCH OF GOD PRESCHOOL,53.0,49.0,92.4528301886792,Y,ChildCareData
,Tehama,PRIVATE,Red Bluff,SACRED HEART PARISH PRESCHOOL & DAY CARE,31.0,24.0,77.41935483870971,Y,ChildCareData
,Tehama,PUBLIC,Red Bluff,ANTELOPE STATE PRESCHOOL,42.0,29.0,69.04761904761911,Y,ChildCareData
,Tehama,PUBLIC,Red Bluff,BIDWELL STATE PRESCHOOL,44.0,42.0,95.4545454545455,Y,ChildCareData
,Tehama,PUBLIC,Corning,COLUMBIA STATE PRESCHOOL,37.0,35.0,94.5945945945946,Y,ChildCareData
,Tehama,PUBLIC,Cottonwood,EVERGREEN STATE PRESCHOOL,40.0,34.0,85.0,Y,ChildCareData
,Tehama,PUBLIC,Gerber,GERBER PRESCHOOL,22.0,22.0,100.0,Y,ChildCareData
,Tehama,PUBLIC,Red Bluff,JACKSON HEIGHTS STATE PRESCHOOL,43.0,38.0,88.3720930232558,Y,ChildCareData
,Tehama,PUBLIC,Red Bluff,LITTLE SCHOLARS PRESCHOOL,26.0,23.0,88.46153846153852,Y,ChildCareData
,Tehama,PUBLIC,Los Molinos,LOS MOLINOS STATE PRESCHOOL,18.0,18.0,100.0,Y,ChildCareData
,Tehama,PUBLIC,Red Bluff,METTEER STATE PRESCHOOL,40.0,37.0,92.5,Y,ChildCareData
,Tehama,PUBLIC,Corning,OLIVE VIEW STATE PRESCHOOL,42.0,42.0,100.0,Y,ChildCareData
,Tehama,PUBLIC,Red Bluff,OUR LITTLE HOUSE,13.0,12.0,92.30769230769228,Y,ChildCareData
,Tehama,PUBLIC,Corning,"SUNSHINE SCHOOLHOUSE, THE",13.0,13.0,100.0,Y,ChildCareData
,Trinity,HEAD START,Hayfork,SHASTA HEAD START - HAYFORK,14.0,9.0,64.28571428571429,Y,ChildCareData
,Trinity,HEAD START,Weaverville,SHASTA HEAD START - WEAVERVILLE,19.0,16.0,84.2105263157895,Y,ChildCareData
,Trinity,PRIVATE,Weaverville,WEAVERVILLE PARENT NURSERY SCHOOL,25.0,19.0,76.0,Y,ChildCareData
,Trinity,PUBLIC,Weaverville,ALPS VIEW CHILD CARE CENTER,24.0,21.0,87.5,Y,ChildCareData
,Trinity,PUBLIC,Lewiston,LEWISTON PRESCHOOL PROGRAM,10.0,9.0,90.0,Y,ChildCareData
,Tulare,HEAD START,Porterville,BURTON CHILD DEVELOPMENT CENTER,34.0,34.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Tulare,CLINITE CHILD DEVELOPMENT CENTER,128.0,126.0,98.4375,Y,ChildCareData
,Tulare,HEAD START,Cutler,CUTLER CHILD DEVELOPMENT CENTER #2,80.0,80.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Dinuba,DINUBA CHILD DEVELOPMENT CENTER,76.0,76.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Dinuba,DINUBA CHILD DEVELOPMENT CENTER # 2,30.0,29.0,96.6666666666667,Y,ChildCareData
,Tulare,HEAD START,Porterville,DOYLE SCHOOL CHILD DEVELOPMENT CENTER,40.0,40.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Earlimart,EARLIMART CHILD DEVELOPMENT CENTER,80.0,78.0,97.5,Y,ChildCareData
,Tulare,HEAD START,Visalia,FAIRVIEW VILLAGE CHILD DEVELOPMENT CENTER,57.0,57.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Porterville,GRANITE HILLS CHILD DEVELOPMENT CENTER,34.0,33.0,97.0588235294118,Y,ChildCareData
,Tulare,HEAD START,Ivanhoe,IVANHOE CHILD DEVELOPMENT CENTER,37.0,37.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Visalia,LINNELL CHILD DEVELOPMENT CENTER,38.0,38.0,100.0,Y,ChildCareData
,Tulare,HEAD START,London,LONDON CHILD DEVELOPMENT CENTER,69.0,69.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Tulare,MAPLE CHILD DEVELOPMENT CENTER,100.0,97.0,97.0,Y,ChildCareData
,Tulare,HEAD START,Visalia,NORTH VISALIA CHILD CARE CENTER #2,68.0,66.0,97.0588235294118,Y,ChildCareData
,Tulare,HEAD START,Visalia,NORTH VISALIA CHILD DEVELOPMENT CENTER #1,36.0,36.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Orosi,OROSI CHILD DEVELOPMENT CENTER,20.0,20.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Pixley,PIXLEY CHILD DEVELOPMENT CENTER,20.0,20.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Porterville,PORTERVILLE CHILD DEVELOPMENT CENTER,60.0,60.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Porterville,PORTERVILLE ED. COMPLEX CDC,40.0,39.0,97.5,Y,ChildCareData
,Tulare,HEAD START,Richgrove,RICHGROVE CHILD DEVELOPMENT CENTER,67.0,67.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Visalia,SENAIDA GARCIA CHILD DEVELOPMENT CENTER,65.0,65.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Farmersville,SNOWDEN CHILD DEVELOPMENT CENTER,40.0,40.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Visalia,STONE CORRAL CHILD DEVELOPMENT,17.0,17.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Strathmore,STRATHMORE CHILD DEVELOPMENT CENTER,20.0,20.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Terra Bella,TERRA BELLA CHILD DEVELOPMENT CENTER,53.0,51.0,96.2264150943396,Y,ChildCareData
,Tulare,HEAD START,Pixley,TEVISTON CHILD DEVELOPMENT CENTER,24.0,24.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Tipton,TIPTON CHILD DEVELOPMENT CENTER,30.0,30.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Traver,TRAVER CHILD DEVELOPMENT CENTER,33.0,33.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Tule Reservation,TULE CHILD DEVELOPMENT CENTER,44.0,44.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Lindsay,WASHINGTON SCHOOL CHILD DEVELOPMENT CENTER,40.0,40.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Woodlake,WOODLAKE CHILD DEVELOPMENT CENTER #1,40.0,40.0,100.0,Y,ChildCareData
,Tulare,HEAD START,Woodlake,WOODLAKE CHILD DEVELOPMENT CENTER #2,36.0,35.0,97.2222222222222,Y,ChildCareData
,Tulare,HEAD START,Woodville,WOODVILLE CHILD DEVELOPMENT CENTER,152.0,152.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,A PLACE TO GROW MONTESSORI LLC,40.0,34.0,85.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,BOINGO'S ACADEMY,38.0,33.0,86.8421052631579,Y,ChildCareData
,Tulare,PRIVATE,Visalia,CENTRAL VALLEY CHRISTIAN SCHOOL,118.0,115.0,97.45762711864408,Y,ChildCareData
,Tulare,PRIVATE,Visalia,CHILDREN'S ARK LEARNING CENTER,40.0,40.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Tulare,CHILDREN'S HOUSE MONTESSORI SCHOOL,66.0,61.0,92.42424242424241,Y,ChildCareData
,Tulare,PRIVATE,Visalia,CHRISTKIDS PRESCHOOL & CHILDCARE,79.0,78.0,98.73417721518992,Y,ChildCareData
,Tulare,PRIVATE,Visalia,COLLEGE OF THE SEQUOIAS CDC,58.0,42.0,72.4137931034483,Y,ChildCareData
,Tulare,PRIVATE,Exeter,EXETER COMMUNITY PRESCHOOL,12.0,12.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Exeter,EXETER GINGERBREAD HOUSE,26.0,23.0,88.46153846153852,Y,ChildCareData
,Tulare,PRIVATE,Porterville,FAMILY F.O.C.U.S.,22.0,20.0,90.9090909090909,Y,ChildCareData
,Tulare,PRIVATE,Farmersville,FARMERSVILLE CHILD DEVELOPMENT CENTER,101.0,101.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Porterville,FIRST BAPTIST PRESCHOOL,41.0,35.0,85.3658536585366,Y,ChildCareData
,Tulare,PRIVATE,Tulare,FIRST LUTHERAN CHURCH DAY CARE CENTER,11.0,11.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,GEORGE MCCANN PRESCHOOL,12.0,12.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,GREENHOUSE MONTESSORI SCHOOL,135.0,133.0,98.5185185185185,Y,ChildCareData
,Tulare,PRIVATE,Visalia,GROWING IN GRACE PRESCHOOL,60.0,47.0,78.3333333333333,Y,ChildCareData
,Tulare,PRIVATE,Porterville,HAPPY HEARTS CHILDRENS CENTER,93.0,87.0,93.54838709677419,Y,ChildCareData
,Tulare,PRIVATE,Porterville,HOOPS PRESCHOOL,118.0,100.0,84.7457627118644,Y,ChildCareData
,Tulare,PRIVATE,Visalia,HYDE PARK PRESCHOOL,33.0,29.0,87.8787878787879,Y,ChildCareData
,Tulare,PRIVATE,Visalia,KAWEAH KIDS' CENTER,153.0,151.0,98.69281045751629,Y,ChildCareData
,Tulare,PRIVATE,Visalia,KINDER STARTIN' PRE-SCHOOL DAY CARE,22.0,21.0,95.4545454545455,Y,ChildCareData
,Tulare,PRIVATE,Porterville,KRAYOLA KORNER SCHOOL READINESS,22.0,22.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Dinuba,LITTLE CHERUBS CHRISTIAN PRESCHOOL & DAYCARE,36.0,28.0,77.7777777777778,Y,ChildCareData
,Tulare,PRIVATE,Exeter,LITTLE LAMB PRESCHOOL DAY CARE,42.0,36.0,85.71428571428571,Y,ChildCareData
,Tulare,PRIVATE,Visalia,PARKVIEW CHILD DEVELOPMENT CENTER,72.0,71.0,98.61111111111107,Y,ChildCareData
,Tulare,PRIVATE,Porterville,PORT NAZ CHRISTIAN ACADEMY,88.0,86.0,97.7272727272727,Y,ChildCareData
,Tulare,PRIVATE,Visalia,RAGGEDY ANN & ANDY,25.0,20.0,80.0,Y,ChildCareData
,Tulare,PRIVATE,Porterville,SAINT ANNE'S PRESCHOOL,31.0,31.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Woodlake,ST. CLEMENT'S DAY CARE CENTER,32.0,32.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Tulare,ST. JOHNS CHILDRENS LEARNING CENTER,11.0,10.0,90.9090909090909,Y,ChildCareData
,Tulare,PRIVATE,Visalia,ST. PAUL'S SCHOOL PRE-SCHOOL ENRICHMENT PROGRAM,38.0,38.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,STEPPING STONES PRESCHOOL,71.0,71.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Porterville,SUNNY ACRES,40.0,38.0,95.0,Y,ChildCareData
,Tulare,PRIVATE,Springville,TEDDIE'S PRE-SCHOOL & CHILD CARE CENTER,10.0,9.0,90.0,Y,ChildCareData
,Tulare,PRIVATE,Tulare,TINY TREASURES,20.0,17.0,85.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,VISALIA CHRISTIAN PRESCHOOL,138.0,128.0,92.7536231884058,Y,ChildCareData
,Tulare,PRIVATE,Visalia,VISALIA GINGERBREAD HOUSE,28.0,28.0,100.0,Y,ChildCareData
,Tulare,PRIVATE,Visalia,VISALIA YMCA,138.0,135.0,97.8260869565217,Y,ChildCareData
,Tulare,PRIVATE,Visalia,WATCH ME GROW PRESCHOOL,31.0,21.0,67.741935483871,Y,ChildCareData
,Tulare,PRIVATE,Tulare,WEE CARE DAY CARE,76.0,65.0,85.5263157894737,Y,ChildCareData
,Tulare,PUBLIC,Allensworth,ALLENSWORTH CHILD CARE CENTER,15.0,14.0,93.3333333333333,Y,ChildCareData
,Tulare,PUBLIC,Porterville,BURTON DISTRICT STATE PRESCHOOL,48.0,46.0,95.8333333333333,Y,ChildCareData
,Tulare,PUBLIC,Visalia,COLLEGE OF THE SEQUOIAS CHILD DEVELOPMENT CENTER,58.0,42.0,72.4137931034483,Y,ChildCareData
,Tulare,PUBLIC,Visalia,COTTONWOOD CREEK ELEMENTARY SCHOOL PRESCHOOL,20.0,19.0,95.0,Y,ChildCareData
,Tulare,PUBLIC,Cutler,CUTLER CHILD CARE CENTER,93.0,93.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Earlimart,EARLIMART SCHOOL DISTRICT-EARLIMART PRESCHOOL,48.0,47.0,97.9166666666667,Y,ChildCareData
,Tulare,PUBLIC,Visalia,FAIRVIEW ELEMENTARY SCHOOL PRESCHOOL,24.0,24.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Visalia,FOUR CREEKS ELEMENTARY SCHOOL PRESCHOOL,24.0,24.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Orosi,GOLDEN VALLEY PRESCHOOL,72.0,72.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Goshen,GOSHEN ELEMENTARY SCHOOL PRESCHOOL,24.0,24.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Visalia,HIGHLAND ELEMENTARY SCHOOL PRESCHOOL,48.0,48.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Visalia,HOUSTON ELEMENTARY SCHOOL PRESCHOOL,22.0,22.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Ivanhoe,IVANHOE ELEMENTARY SCHOOL PRESCHOOL,44.0,42.0,95.4545454545455,Y,ChildCareData
,Tulare,PUBLIC,Lindsay,JEFFERSON PRESCHOOL,36.0,36.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Exeter,L.U.S.D.-EXETER LINCOLN PRESCHOOL,24.0,23.0,95.8333333333333,Y,ChildCareData
,Tulare,PUBLIC,Tulare,LINCOLN PRESCHOOL,80.0,80.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Lindsay,LINCOLN PRESCHOOL,86.0,83.0,96.5116279069768,Y,ChildCareData
,Tulare,PUBLIC,Lindsay,LINDSAY U.S.D.-ROOSEVELT PS,33.0,32.0,96.969696969697,Y,ChildCareData
,Tulare,PUBLIC,Tulare,MAPLE TITLE I PRESCHOOL,80.0,80.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Visalia,MINERAL KING ELEMENTARY SCHOOL PRESCHOOL,48.0,47.0,97.9166666666667,Y,ChildCareData
,Tulare,PUBLIC,Visalia,"MITCHELL, ANNIE R.",24.0,22.0,91.6666666666667,Y,ChildCareData
,Tulare,PUBLIC,Orosi,OROSI HIGH SCHOOL CHILDCARE/PRESCHOOL,30.0,28.0,93.3333333333333,Y,ChildCareData
,Tulare,PUBLIC,Orosi,PALM PRESCHOOL,84.0,84.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Tulare,PALO VERDE PRESCHOOL,21.0,21.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Porterville,PLANO AVENUE PRESCHOOL-PUSD,95.0,93.0,97.89473684210527,Y,ChildCareData
,Tulare,PUBLIC,Porterville,PORTERVILLE CHILDREN'S CENTER (PUSD),72.0,72.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Porterville,PORTERVILLE COLLEGE CHILD DEVELOPMENT CENTER,44.0,42.0,95.4545454545455,Y,ChildCareData
,Tulare,PUBLIC,Richgrove,RICHGROVE DISTRICT STATE PRESCHOOL,107.0,107.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Strathmore,STRATHMORE UNION ELEM. SCH. DISTRICT STATE PRESCHOOL,42.0,42.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Tulare,SUNDALE CHILD CARE PROGRAM,78.0,76.0,97.4358974358974,Y,ChildCareData
,Tulare,PUBLIC,Strathmore,SUNNYSIDE UNION ELEMENTARY,47.0,47.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Visalia,VISALIA ADULT SCHOOL CHILDREN'S CENTER,69.0,64.0,92.7536231884058,Y,ChildCareData
,Tulare,PUBLIC,Visalia,WASHINGTON ELEMENTARY SCHOOL PRESCHOOL,24.0,24.0,100.0,Y,ChildCareData
,Tulare,PUBLIC,Lindsay,WASHINGTON PRESCHOOL,144.0,143.0,99.30555555555559,Y,ChildCareData
,Tulare,PUBLIC,Visalia,WILLOW GLEN ELEMENTARY SCHOOL PRESCHOOL,46.0,44.0,95.6521739130435,Y,ChildCareData
,Tulare,PUBLIC,Porterville,WM. R. BUCKLEY ELEMENTARY STATE PRESCHOOL,48.0,46.0,95.8333333333333,Y,ChildCareData
,Tulare,PUBLIC,Woodlake,WOODLAKE UNION SCHOOL DIST-LULU BLAIR KRESS PRESCH,82.0,81.0,98.780487804878,Y,ChildCareData
,Tuolumne,HEAD START,Twain Harte,AMADOR TUOLUMNE COMMUNITY ACTION AGENCY,18.0,15.0,83.3333333333333,Y,ChildCareData
,Tuolumne,HEAD START,Tuolumne City,AMADOR-TUOLUMNE COMMUNITY ACTION AGENCY HEAD START,20.0,20.0,100.0,Y,ChildCareData
,Tuolumne,HEAD START,Soulsbyville,AMADOR-TUOLUMNE COMMUNITY ACTION AGENCY HEAD START,29.0,29.0,100.0,Y,ChildCareData
,Tuolumne,HEAD START,Sonora,AMADOR-TUOLUMNE COMMUNITY ACTION AGENCY HEAD START,20.0,19.0,95.0,Y,ChildCareData
,Tuolumne,HEAD START,Jamestown,AMADOR-TUOLUMNE COMMUNITY ACTION AGENCY HEAD START,35.0,34.0,97.1428571428571,Y,ChildCareData
,Tuolumne,HEAD START,Sonora,AMADOR-TUOLUMNE COMMUNTIY ACTION AGENCY,16.0,14.0,87.5,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,CHRISTIAN HEIGHTS CHILD CARE,36.0,35.0,97.2222222222222,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,COLUMBIA COLLEGE CHILD DEVELOPMENT CENTER,44.0,33.0,75.0,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,CURTIS CREEK SCHOOL,26.0,22.0,84.6153846153846,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,KIDDIE KOLLEGE CHRISTIAN PRE-SCHOOL,43.0,42.0,97.67441860465121,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,KIDZ R US DAYCARE,34.0,32.0,94.11764705882351,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,KOUNTRY KIDS PRESCHOOL,20.0,19.0,95.0,Y,ChildCareData
,Tuolumne,PRIVATE,Tuolumne City,MOTHER LODE CHRISTIAN SCHOOL,17.0,15.0,88.2352941176471,Y,ChildCareData
,Tuolumne,PRIVATE,Sonora,SAFARI LEARNING PRESCHOOL & DAYCARE,56.0,43.0,76.78571428571429,Y,ChildCareData
,Tuolumne,PUBLIC,Sonora,BELLEVIEW SCHOOL,27.0,24.0,88.88888888888891,Y,ChildCareData
,Ventura,HEAD START,Santa Paula,BARBARA WEBSTER HEAD START,34.0,34.0,100.0,Y,ChildCareData
,Ventura,HEAD START,San Buenaventura (Ventura),BENITA WALLICK HEAD START,51.0,51.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Simi Valley,BERYLWOOD HEAD START CENTER,34.0,34.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,CDR - SIERRA LINDA HEAD START,52.0,52.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,COLONIA HEAD START,59.0,59.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,ENCANTO MIGRANT HEAD START,27.0,27.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Fillmore,FILLMORE HEADSTART,42.0,42.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,HATHAWAY HEADSTART CENTER,34.0,34.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,HAYDOCK HEADSTART,40.0,40.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,HUENEME HEADSTART,54.0,53.0,98.14814814814821,Y,ChildCareData
,Ventura,HEAD START,Oxnard,JULIE IRVING HEADSTART CENTER,40.0,40.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,LARSEN HEADSTART CENTER,39.0,39.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Fillmore,LINDA VISTA MIGRANT HEAD START,32.0,29.0,90.625,Y,ChildCareData
,Ventura,HEAD START,Oxnard,LITTLE VIKING HEADSTART,54.0,54.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,MARINA WEST HEADSTART,57.0,56.0,98.2456140350877,Y,ChildCareData
,Ventura,HEAD START,Oxnard,MARY CRAWFORD HEADSTART,78.0,77.0,98.7179487179487,Y,ChildCareData
,Ventura,HEAD START,Fillmore,MELISS WADE HEADSTART,20.0,20.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Port Hueneme,PARKVIEW HEAD START,39.0,39.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,RIO LINDO HEAD START,74.0,72.0,97.2972972972973,Y,ChildCareData
,Ventura,HEAD START,Oxnard,RIO PLAZA HEADSTART CENTER,34.0,34.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Santa Paula,SANTA PAULA HEADSTART,64.0,64.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Simi Valley,SIMI VALLEY HEADSTART,34.0,34.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Oxnard,SQUIRES HEADSTART,60.0,60.0,100.0,Y,ChildCareData
,Ventura,HEAD START,Thousand Oaks,THOUSAND OAKS HEADSTART,34.0,34.0,100.0,Y,ChildCareData
,Ventura,PRIVATE,Simi Valley,"ARROYO MONTESSORI, INC",20.0,20.0,100.0,Y,ChildCareData
,Ventura,PRIVATE,Thousand Oaks,ASCENSION LUTHERAN EARLY CHILDHOOD CENTER,52.0,47.0,90.3846153846154,Y,ChildCareData
,Ventura,PRIVATE,Oxnard,ASSISTANCE LEAGUE SCHOOL,13.0,13.0,100.0,Y,ChildCareData
,Ventura,PRIVATE,Santa Paula,BARBARA WEBSTER STATE PRESCHOOL,32.0,32.0,100.0,Y,ChildCareData
,Ventura,PRIVATE,Thousand Oaks,BETHANY CHRISTIAN SCHOOL,82.0,68.0,82.9268292682927,Y,ChildCareData
